Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 6, 500, 
0, 0, 12, 12, 1, 7, 600, 
0, 0, 11, 11, 1, 8, 700, 
0, 0, 13, 13, 1, 7, 800, 
0, 0, 14, 14, 1, 7, 900, 
0, 0, 14, 14, 2, 6, 1000, 
0, 0, 16, 16, 2, 8, 1100, 
0, 0, 16, 16, 2, 9, 1200, 
0, 0, 16, 16, 2, 10, 1300, 
0, 0, 17, 17, 2, 12, 1400, 
0, 0, 19, 19, 3, 12, 1500, 
0, 1, 19, 18, 3, 11, 1600, 
0, 2, 19, 17, 3, 10, 1700, 
0, 3, 19, 16, 6, 11, 1800, 
0, 4, 19, 15, 6, 11, 1900, 
0, 4, 21, 17, 7, 12, 2000, 
0, 6, 22, 16, 13, 14, 2100, 
0, 6, 22, 16, 13, 16, 2200, 
0, 7, 24, 17, 13, 18, 2300, 
0, 7, 24, 17, 20, 16, 2400, 
0, 8, 26, 18, 21, 16, 2500, 
0, 9, 28, 19, 21, 16, 2600, 
0, 10, 28, 18, 31, 14, 2700, 
0, 10, 25, 15, 31, 14, 2800, 
0, 10, 26, 16, 31, 15, 2900, 
0, 10, 28, 18, 42, 15, 3000, 
0, 10, 28, 18, 42, 14, 3100, 
0, 11, 28, 17, 42, 15, 3200, 
0, 11, 30, 19, 53, 15, 3300, 
0, 11, 29, 18, 53, 17, 3400, 
0, 12, 29, 17, 54, 19, 3500, 
0, 13, 29, 16, 67, 20, 3600, 
0, 13, 28, 15, 67, 19, 3700, 
0, 13, 29, 16, 67, 20, 3800, 
0, 13, 29, 16, 80, 21, 3900, 
0, 14, 28, 14, 81, 17, 4000, 
0, 14, 29, 15, 81, 17, 4100, 
0, 14, 30, 16, 95, 17, 4200, 
0, 15, 31, 16, 95, 19, 4300, 
0, 15, 33, 18, 95, 21, 4400, 
0, 17, 33, 16, 113, 22, 4500, 
0, 18, 35, 17, 113, 23, 4600, 
0, 20, 35, 15, 112, 22, 4700, 
0, 20, 36, 16, 132, 21, 4800, 
0, 20, 36, 16, 132, 23, 4900, 
0, 20, 35, 15, 133, 25, 5000, 
