Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 9, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 13, 13, 1, 10, 700, 
0, 0, 14, 14, 1, 9, 800, 
0, 0, 13, 13, 1, 11, 900, 
0, 0, 14, 14, 2, 11, 1000, 
0, 0, 16, 16, 2, 12, 1100, 
0, 0, 16, 16, 2, 11, 1200, 
0, 0, 18, 18, 2, 11, 1300, 
0, 2, 20, 18, 2, 12, 1400, 
0, 2, 19, 17, 5, 12, 1500, 
0, 2, 19, 17, 5, 12, 1600, 
0, 2, 19, 17, 5, 14, 1700, 
0, 2, 19, 17, 7, 12, 1800, 
0, 3, 19, 16, 7, 13, 1900, 
0, 3, 18, 15, 8, 15, 2000, 
0, 3, 18, 15, 11, 17, 2100, 
0, 3, 19, 16, 11, 17, 2200, 
0, 3, 20, 17, 11, 15, 2300, 
0, 3, 20, 17, 14, 16, 2400, 
0, 3, 19, 16, 15, 15, 2500, 
0, 3, 21, 18, 15, 17, 2600, 
0, 3, 21, 18, 18, 18, 2700, 
0, 4, 19, 15, 18, 18, 2800, 
0, 5, 21, 16, 18, 19, 2900, 
0, 7, 22, 15, 26, 21, 3000, 
0, 7, 24, 17, 26, 21, 3100, 
0, 7, 23, 16, 26, 22, 3200, 
0, 7, 25, 18, 33, 20, 3300, 
0, 8, 26, 18, 33, 19, 3400, 
0, 8, 25, 17, 34, 17, 3500, 
0, 8, 24, 16, 42, 17, 3600, 
0, 8, 25, 17, 42, 19, 3700, 
0, 8, 26, 18, 42, 19, 3800, 
0, 8, 26, 18, 50, 21, 3900, 
0, 9, 25, 16, 51, 19, 4000, 
0, 10, 26, 16, 51, 18, 4100, 
0, 10, 28, 18, 61, 16, 4200, 
0, 10, 29, 19, 61, 16, 4300, 
0, 10, 31, 21, 61, 17, 4400, 
0, 11, 31, 20, 71, 14, 4500, 
0, 13, 32, 19, 71, 14, 4600, 
0, 15, 32, 17, 71, 14, 4700, 
0, 16, 33, 17, 86, 15, 4800, 
0, 17, 32, 15, 85, 14, 4900, 
0, 18, 31, 13, 86, 13, 5000, 
