Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 7, 600, 
0, 0, 13, 13, 1, 8, 700, 
0, 0, 15, 15, 1, 9, 800, 
0, 0, 17, 17, 1, 7, 900, 
0, 1, 17, 16, 2, 8, 1000, 
0, 2, 19, 17, 2, 9, 1100, 
0, 3, 19, 16, 5, 9, 1200, 
0, 3, 20, 17, 5, 9, 1300, 
0, 4, 20, 16, 5, 10, 1400, 
0, 4, 22, 18, 10, 10, 1500, 
0, 5, 23, 18, 10, 10, 1600, 
0, 7, 23, 16, 10, 9, 1700, 
0, 8, 23, 15, 18, 10, 1800, 
0, 8, 21, 13, 18, 10, 1900, 
0, 8, 23, 15, 19, 11, 2000, 
0, 8, 24, 16, 27, 10, 2100, 
0, 8, 24, 16, 27, 11, 2200, 
0, 8, 25, 17, 27, 12, 2300, 
0, 8, 25, 17, 35, 13, 2400, 
0, 8, 26, 18, 36, 14, 2500, 
0, 8, 26, 18, 36, 16, 2600, 
0, 8, 26, 18, 44, 18, 2700, 
0, 8, 23, 15, 44, 18, 2800, 
0, 8, 24, 16, 44, 16, 2900, 
0, 8, 26, 18, 53, 17, 3000, 
0, 8, 27, 19, 53, 18, 3100, 
0, 8, 25, 17, 53, 18, 3200, 
0, 8, 27, 19, 61, 17, 3300, 
0, 8, 27, 19, 61, 18, 3400, 
0, 10, 27, 17, 61, 17, 3500, 
1, 11, 27, 16, 72, 17, 3600, 
0, 11, 28, 17, 72, 18, 3700, 
0, 12, 29, 17, 72, 16, 3800, 
0, 12, 29, 17, 84, 14, 3900, 
0, 13, 28, 15, 85, 14, 4000, 
0, 13, 28, 15, 85, 14, 4100, 
0, 14, 30, 16, 97, 13, 4200, 
0, 15, 30, 15, 97, 13, 4300, 
0, 15, 32, 17, 97, 14, 4400, 
0, 15, 29, 14, 113, 14, 4500, 
0, 15, 31, 16, 113, 15, 4600, 
0, 15, 31, 16, 113, 16, 4700, 
1, 15, 31, 16, 128, 15, 4800, 
1, 16, 29, 13, 127, 14, 4900, 
1, 16, 29, 13, 128, 15, 5000, 
