Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 8, 600, 
0, 0, 12, 12, 1, 9, 700, 
0, 0, 14, 14, 1, 10, 800, 
0, 0, 16, 16, 1, 9, 900, 
0, 0, 17, 17, 2, 9, 1000, 
0, 1, 18, 17, 2, 9, 1100, 
0, 1, 17, 16, 3, 11, 1200, 
0, 1, 19, 18, 3, 12, 1300, 
0, 1, 20, 19, 3, 12, 1400, 
0, 2, 21, 19, 6, 14, 1500, 
0, 4, 20, 16, 6, 14, 1600, 
0, 4, 19, 15, 6, 14, 1700, 
0, 4, 19, 15, 10, 13, 1800, 
0, 4, 18, 14, 10, 13, 1900, 
0, 4, 18, 14, 11, 13, 2000, 
0, 4, 18, 14, 15, 13, 2100, 
0, 4, 19, 15, 15, 14, 2200, 
0, 4, 21, 17, 15, 15, 2300, 
0, 4, 22, 18, 19, 14, 2400, 
0, 4, 22, 18, 20, 15, 2500, 
0, 6, 24, 18, 20, 16, 2600, 
0, 7, 25, 18, 27, 16, 2700, 
0, 7, 23, 16, 27, 16, 2800, 
0, 7, 23, 16, 27, 14, 2900, 
0, 7, 24, 17, 35, 13, 3000, 
0, 7, 25, 18, 35, 14, 3100, 
1, 8, 25, 17, 35, 14, 3200, 
1, 8, 25, 17, 43, 13, 3300, 
0, 9, 26, 17, 43, 13, 3400, 
0, 9, 26, 17, 44, 14, 3500, 
0, 9, 26, 17, 53, 13, 3600, 
1, 10, 28, 18, 53, 13, 3700, 
0, 11, 27, 16, 53, 15, 3800, 
0, 11, 27, 16, 64, 14, 3900, 
0, 11, 26, 15, 65, 15, 4000, 
0, 11, 26, 15, 65, 14, 4100, 
0, 11, 27, 16, 76, 15, 4200, 
0, 11, 27, 16, 76, 15, 4300, 
0, 13, 29, 16, 76, 17, 4400, 
0, 13, 29, 16, 90, 17, 4500, 
0, 13, 31, 18, 90, 17, 4600, 
0, 13, 29, 16, 90, 16, 4700, 
0, 14, 28, 14, 104, 15, 4800, 
0, 14, 28, 14, 104, 13, 4900, 
0, 14, 28, 14, 105, 14, 5000, 
