Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 9, 500, 
0, 0, 10, 10, 1, 10, 600, 
0, 0, 11, 11, 1, 11, 700, 
0, 0, 12, 12, 1, 10, 800, 
0, 0, 13, 13, 1, 11, 900, 
0, 0, 13, 13, 2, 12, 1000, 
0, 0, 14, 14, 2, 11, 1100, 
0, 0, 14, 14, 2, 11, 1200, 
0, 0, 15, 15, 2, 11, 1300, 
0, 0, 16, 16, 2, 12, 1400, 
0, 0, 17, 17, 3, 13, 1500, 
0, 0, 18, 18, 3, 15, 1600, 
0, 1, 18, 17, 3, 16, 1700, 
0, 1, 18, 17, 4, 17, 1800, 
0, 1, 18, 17, 4, 18, 1900, 
0, 2, 20, 18, 5, 19, 2000, 
0, 3, 20, 17, 8, 18, 2100, 
0, 4, 21, 17, 8, 18, 2200, 
0, 4, 22, 18, 8, 18, 2300, 
0, 5, 21, 16, 13, 17, 2400, 
0, 6, 23, 17, 14, 17, 2500, 
0, 6, 24, 18, 14, 16, 2600, 
0, 7, 25, 18, 21, 17, 2700, 
0, 9, 23, 14, 21, 19, 2800, 
0, 10, 25, 15, 21, 19, 2900, 
0, 10, 27, 17, 32, 17, 3000, 
0, 10, 28, 18, 32, 19, 3100, 
0, 11, 28, 17, 32, 18, 3200, 
0, 11, 29, 18, 43, 19, 3300, 
0, 11, 30, 19, 43, 17, 3400, 
0, 11, 30, 19, 44, 16, 3500, 
0, 11, 29, 18, 55, 18, 3600, 
0, 11, 31, 20, 55, 17, 3700, 
1, 13, 31, 18, 55, 16, 3800, 
0, 14, 30, 16, 69, 18, 3900, 
0, 15, 29, 14, 70, 19, 4000, 
0, 15, 30, 15, 70, 19, 4100, 
0, 16, 32, 16, 86, 20, 4200, 
0, 17, 33, 16, 86, 20, 4300, 
0, 17, 35, 18, 86, 21, 4400, 
0, 17, 32, 15, 104, 21, 4500, 
0, 17, 34, 17, 104, 20, 4600, 
0, 18, 34, 16, 104, 20, 4700, 
0, 19, 35, 16, 123, 21, 4800, 
0, 20, 34, 14, 123, 20, 4900, 
0, 20, 34, 14, 124, 20, 5000, 
