Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 13, 13, 1, 10, 700, 
0, 1, 14, 13, 1, 12, 800, 
0, 1, 15, 14, 2, 13, 900, 
0, 1, 15, 14, 3, 13, 1000, 
0, 1, 17, 16, 3, 12, 1100, 
0, 1, 16, 15, 4, 13, 1200, 
0, 1, 18, 17, 4, 13, 1300, 
0, 1, 19, 18, 4, 13, 1400, 
0, 2, 20, 18, 7, 13, 1500, 
0, 2, 18, 16, 7, 14, 1600, 
0, 3, 18, 15, 7, 16, 1700, 
1, 3, 18, 15, 10, 16, 1800, 
0, 3, 17, 14, 10, 18, 1900, 
1, 3, 19, 16, 11, 18, 2000, 
0, 3, 20, 17, 14, 18, 2100, 
1, 4, 19, 15, 14, 17, 2200, 
0, 5, 21, 16, 14, 16, 2300, 
0, 5, 22, 17, 19, 16, 2400, 
0, 5, 22, 17, 20, 17, 2500, 
0, 6, 23, 17, 20, 19, 2600, 
0, 6, 24, 18, 26, 19, 2700, 
0, 6, 21, 15, 26, 19, 2800, 
0, 6, 23, 17, 26, 20, 2900, 
0, 6, 25, 19, 33, 20, 3000, 
0, 10, 27, 17, 33, 21, 3100, 
0, 11, 27, 16, 33, 17, 3200, 
0, 11, 29, 18, 44, 16, 3300, 
0, 11, 29, 18, 44, 17, 3400, 
0, 11, 29, 18, 45, 19, 3500, 
0, 12, 27, 15, 57, 17, 3600, 
0, 12, 29, 17, 57, 15, 3700, 
0, 12, 30, 18, 57, 17, 3800, 
0, 13, 29, 16, 70, 14, 3900, 
0, 13, 28, 15, 70, 12, 4000, 
0, 13, 29, 16, 70, 13, 4100, 
0, 14, 31, 17, 84, 12, 4200, 
0, 15, 30, 15, 82, 14, 4300, 
0, 15, 31, 16, 82, 14, 4400, 
0, 16, 31, 15, 99, 14, 4500, 
0, 16, 33, 17, 98, 13, 4600, 
0, 16, 31, 15, 98, 13, 4700, 
0, 17, 32, 15, 114, 13, 4800, 
0, 17, 31, 14, 114, 14, 4900, 
0, 17, 31, 14, 114, 13, 5000, 
