Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 7, 600, 
0, 0, 12, 12, 1, 8, 700, 
0, 0, 14, 14, 1, 9, 800, 
0, 1, 16, 15, 2, 10, 900, 
0, 3, 16, 13, 3, 12, 1000, 
0, 3, 18, 15, 3, 13, 1100, 
0, 3, 18, 15, 6, 12, 1200, 
0, 5, 20, 15, 6, 13, 1300, 
0, 5, 20, 15, 6, 12, 1400, 
0, 5, 22, 17, 12, 12, 1500, 
0, 6, 22, 16, 12, 14, 1600, 
0, 6, 22, 16, 12, 15, 1700, 
0, 6, 21, 15, 18, 15, 1800, 
0, 6, 20, 14, 18, 15, 1900, 
0, 6, 20, 14, 19, 16, 2000, 
0, 6, 21, 15, 25, 17, 2100, 
0, 6, 21, 15, 25, 17, 2200, 
0, 6, 23, 17, 25, 16, 2300, 
0, 8, 24, 16, 33, 17, 2400, 
0, 9, 26, 17, 34, 18, 2500, 
0, 11, 28, 17, 34, 20, 2600, 
0, 12, 29, 17, 46, 20, 2700, 
0, 12, 26, 14, 46, 19, 2800, 
0, 12, 28, 16, 46, 20, 2900, 
0, 13, 30, 17, 60, 17, 3000, 
0, 13, 31, 18, 60, 18, 3100, 
0, 13, 31, 18, 60, 17, 3200, 
0, 13, 32, 19, 72, 18, 3300, 
0, 14, 33, 19, 72, 17, 3400, 
0, 15, 33, 18, 73, 18, 3500, 
0, 16, 32, 16, 89, 15, 3600, 
0, 16, 34, 18, 89, 16, 3700, 
0, 17, 34, 17, 89, 15, 3800, 
0, 17, 34, 17, 105, 14, 3900, 
0, 18, 33, 15, 106, 15, 4000, 
0, 19, 33, 14, 105, 15, 4100, 
0, 19, 35, 16, 124, 13, 4200, 
0, 20, 35, 15, 124, 13, 4300, 
0, 21, 37, 16, 123, 15, 4400, 
0, 21, 36, 15, 144, 15, 4500, 
0, 22, 38, 16, 144, 12, 4600, 
0, 22, 38, 16, 142, 14, 4700, 
0, 22, 37, 15, 162, 14, 4800, 
0, 23, 36, 13, 162, 15, 4900, 
0, 23, 36, 13, 163, 16, 5000, 
