Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 8, 600, 
0, 0, 12, 12, 1, 7, 700, 
0, 0, 14, 14, 1, 6, 800, 
0, 0, 15, 15, 1, 7, 900, 
0, 0, 16, 16, 2, 7, 1000, 
0, 0, 16, 16, 2, 7, 1100, 
0, 0, 15, 15, 2, 8, 1200, 
0, 0, 17, 17, 2, 7, 1300, 
0, 0, 17, 17, 2, 8, 1400, 
0, 0, 19, 19, 3, 10, 1500, 
0, 0, 20, 20, 3, 10, 1600, 
0, 1, 19, 18, 3, 10, 1700, 
0, 1, 18, 17, 4, 11, 1800, 
0, 3, 18, 15, 4, 12, 1900, 
0, 3, 18, 15, 5, 12, 2000, 
0, 3, 19, 16, 8, 12, 2100, 
0, 4, 20, 16, 8, 14, 2200, 
0, 4, 21, 17, 8, 16, 2300, 
0, 5, 22, 17, 13, 17, 2400, 
0, 5, 23, 18, 14, 16, 2500, 
0, 6, 24, 18, 14, 17, 2600, 
0, 6, 25, 19, 20, 18, 2700, 
0, 6, 22, 16, 20, 17, 2800, 
0, 6, 24, 18, 20, 16, 2900, 
0, 6, 25, 19, 27, 16, 3000, 
0, 6, 25, 19, 27, 17, 3100, 
0, 6, 24, 18, 27, 14, 3200, 
0, 7, 26, 19, 34, 15, 3300, 
0, 8, 27, 19, 34, 14, 3400, 
0, 8, 26, 18, 35, 14, 3500, 
0, 9, 26, 17, 44, 14, 3600, 
0, 10, 28, 18, 44, 14, 3700, 
0, 11, 29, 18, 44, 14, 3800, 
0, 11, 29, 18, 55, 14, 3900, 
0, 15, 28, 13, 55, 14, 4000, 
0, 15, 29, 14, 55, 14, 4100, 
0, 15, 31, 16, 70, 14, 4200, 
0, 15, 32, 17, 70, 13, 4300, 
0, 18, 33, 15, 70, 14, 4400, 
0, 18, 33, 15, 89, 14, 4500, 
0, 18, 35, 17, 89, 16, 4600, 
0, 19, 34, 15, 89, 15, 4700, 
0, 19, 35, 16, 108, 13, 4800, 
0, 20, 35, 15, 107, 12, 4900, 
0, 21, 35, 14, 106, 13, 5000, 
