Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 10, 500, 
0, 0, 11, 11, 1, 12, 600, 
0, 0, 12, 12, 1, 13, 700, 
0, 0, 13, 13, 1, 13, 800, 
0, 0, 15, 15, 1, 12, 900, 
0, 1, 16, 15, 2, 13, 1000, 
0, 2, 18, 16, 2, 13, 1100, 
0, 2, 18, 16, 4, 15, 1200, 
0, 3, 20, 17, 4, 15, 1300, 
0, 3, 20, 17, 4, 14, 1400, 
0, 3, 21, 18, 8, 14, 1500, 
0, 4, 22, 18, 8, 14, 1600, 
0, 5, 22, 17, 8, 15, 1700, 
0, 5, 20, 15, 13, 16, 1800, 
0, 7, 20, 13, 13, 15, 1900, 
1, 7, 22, 15, 14, 16, 2000, 
1, 7, 22, 15, 21, 16, 2100, 
0, 7, 23, 16, 21, 15, 2200, 
0, 7, 24, 17, 21, 16, 2300, 
0, 7, 24, 17, 28, 17, 2400, 
0, 8, 26, 18, 29, 12, 2500, 
0, 10, 28, 18, 29, 13, 2600, 
0, 10, 29, 19, 39, 12, 2700, 
0, 10, 27, 17, 39, 11, 2800, 
0, 11, 29, 18, 39, 11, 2900, 
0, 12, 29, 17, 52, 11, 3000, 
0, 14, 31, 17, 52, 13, 3100, 
0, 14, 31, 17, 52, 12, 3200, 
0, 14, 32, 18, 66, 10, 3300, 
0, 14, 33, 19, 66, 10, 3400, 
0, 16, 33, 17, 67, 11, 3500, 
0, 16, 33, 17, 83, 8, 3600, 
0, 17, 33, 16, 83, 9, 3700, 
0, 17, 34, 17, 83, 9, 3800, 
0, 18, 34, 16, 101, 10, 3900, 
0, 18, 32, 14, 102, 10, 4000, 
0, 18, 33, 15, 102, 10, 4100, 
0, 19, 35, 16, 121, 10, 4200, 
0, 19, 36, 17, 120, 11, 4300, 
0, 19, 37, 18, 119, 12, 4400, 
0, 20, 37, 17, 139, 13, 4500, 
0, 21, 38, 17, 139, 13, 4600, 
0, 21, 38, 17, 139, 14, 4700, 
0, 22, 38, 16, 161, 15, 4800, 
0, 24, 38, 14, 161, 14, 4900, 
0, 24, 37, 13, 161, 13, 5000, 
