Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 6, 600, 
0, 0, 13, 13, 1, 7, 700, 
0, 0, 15, 15, 1, 7, 800, 
0, 0, 16, 16, 1, 7, 900, 
0, 0, 16, 16, 2, 7, 1000, 
0, 0, 17, 17, 2, 9, 1100, 
0, 1, 16, 15, 3, 9, 1200, 
0, 2, 17, 15, 3, 10, 1300, 
0, 2, 19, 17, 3, 10, 1400, 
0, 2, 20, 18, 6, 9, 1500, 
0, 3, 20, 17, 6, 9, 1600, 
0, 4, 20, 16, 6, 9, 1700, 
0, 4, 18, 14, 10, 10, 1800, 
0, 5, 18, 13, 10, 10, 1900, 
0, 5, 19, 14, 11, 10, 2000, 
0, 5, 19, 14, 16, 11, 2100, 
0, 5, 20, 15, 16, 12, 2200, 
0, 5, 22, 17, 16, 12, 2300, 
0, 5, 22, 17, 21, 10, 2400, 
0, 5, 23, 18, 22, 10, 2500, 
0, 5, 25, 20, 22, 11, 2600, 
0, 6, 26, 20, 28, 12, 2700, 
0, 8, 24, 16, 28, 13, 2800, 
0, 8, 26, 18, 28, 15, 2900, 
0, 8, 28, 20, 37, 13, 3000, 
0, 10, 29, 19, 37, 15, 3100, 
0, 10, 29, 19, 37, 15, 3200, 
0, 11, 31, 20, 48, 16, 3300, 
0, 12, 31, 19, 48, 15, 3400, 
0, 13, 31, 18, 49, 16, 3500, 
0, 13, 30, 17, 62, 15, 3600, 
0, 13, 30, 17, 62, 13, 3700, 
0, 14, 31, 17, 62, 15, 3800, 
0, 15, 31, 16, 77, 17, 3900, 
0, 15, 30, 15, 78, 17, 4000, 
0, 15, 31, 16, 78, 16, 4100, 
0, 16, 33, 17, 94, 17, 4200, 
0, 17, 33, 16, 94, 17, 4300, 
0, 18, 35, 17, 94, 17, 4400, 
0, 20, 35, 15, 114, 18, 4500, 
0, 21, 37, 16, 113, 19, 4600, 
0, 22, 36, 14, 113, 17, 4700, 
0, 22, 37, 15, 135, 17, 4800, 
0, 22, 37, 15, 134, 17, 4900, 
0, 23, 35, 12, 134, 19, 5000, 
