Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 11, 11, 1, 7, 600, 
0, 0, 11, 11, 1, 8, 700, 
0, 0, 13, 13, 1, 8, 800, 
0, 1, 15, 14, 2, 10, 900, 
0, 1, 15, 14, 3, 9, 1000, 
0, 2, 15, 13, 3, 10, 1100, 
0, 2, 15, 13, 5, 10, 1200, 
0, 2, 17, 15, 5, 11, 1300, 
0, 3, 19, 16, 5, 11, 1400, 
0, 3, 20, 17, 9, 13, 1500, 
0, 3, 20, 17, 9, 14, 1600, 
0, 3, 20, 17, 9, 14, 1700, 
0, 4, 20, 16, 13, 15, 1800, 
0, 4, 18, 14, 13, 17, 1900, 
0, 5, 20, 15, 14, 18, 2000, 
0, 6, 20, 14, 20, 18, 2100, 
0, 6, 21, 15, 20, 17, 2200, 
0, 6, 21, 15, 20, 18, 2300, 
0, 6, 22, 16, 26, 18, 2400, 
0, 7, 24, 17, 27, 20, 2500, 
0, 7, 26, 19, 27, 19, 2600, 
0, 7, 26, 19, 34, 19, 2700, 
0, 9, 24, 15, 34, 19, 2800, 
0, 9, 26, 17, 34, 20, 2900, 
0, 9, 28, 19, 44, 19, 3000, 
0, 9, 29, 20, 44, 20, 3100, 
0, 10, 29, 19, 44, 21, 3200, 
0, 10, 30, 20, 54, 20, 3300, 
0, 10, 30, 20, 54, 21, 3400, 
0, 12, 30, 18, 54, 22, 3500, 
0, 12, 30, 18, 66, 24, 3600, 
0, 13, 31, 18, 66, 22, 3700, 
0, 14, 32, 18, 66, 21, 3800, 
0, 15, 31, 16, 81, 20, 3900, 
0, 15, 30, 15, 82, 19, 4000, 
0, 18, 31, 13, 82, 21, 4100, 
0, 19, 33, 14, 101, 21, 4200, 
0, 19, 34, 15, 101, 20, 4300, 
0, 19, 36, 17, 101, 19, 4400, 
0, 19, 35, 16, 121, 17, 4500, 
0, 20, 36, 16, 121, 17, 4600, 
0, 20, 35, 15, 121, 17, 4700, 
0, 20, 34, 14, 141, 18, 4800, 
0, 20, 34, 14, 141, 16, 4900, 
0, 20, 34, 14, 142, 15, 5000, 
