Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 9, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 1, 13, 12, 1, 9, 700, 
0, 1, 14, 13, 1, 9, 800, 
0, 2, 16, 14, 3, 9, 900, 
0, 3, 16, 13, 4, 10, 1000, 
0, 3, 18, 15, 4, 10, 1100, 
0, 3, 18, 15, 7, 12, 1200, 
0, 3, 19, 16, 7, 12, 1300, 
0, 5, 20, 15, 7, 13, 1400, 
0, 5, 22, 17, 13, 14, 1500, 
0, 5, 22, 17, 13, 14, 1600, 
0, 5, 22, 17, 13, 15, 1700, 
0, 5, 19, 14, 18, 17, 1800, 
0, 5, 18, 13, 18, 18, 1900, 
0, 5, 19, 14, 19, 18, 2000, 
0, 5, 19, 14, 24, 16, 2100, 
0, 5, 20, 15, 24, 17, 2200, 
0, 6, 22, 16, 24, 17, 2300, 
0, 6, 22, 16, 30, 17, 2400, 
0, 6, 24, 18, 31, 18, 2500, 
0, 7, 25, 18, 31, 14, 2600, 
0, 8, 25, 17, 39, 14, 2700, 
0, 8, 23, 15, 39, 15, 2800, 
0, 9, 24, 15, 39, 15, 2900, 
0, 9, 26, 17, 49, 16, 3000, 
0, 9, 28, 19, 49, 14, 3100, 
0, 9, 28, 19, 49, 15, 3200, 
0, 9, 30, 21, 58, 16, 3300, 
0, 9, 31, 22, 58, 17, 3400, 
0, 12, 31, 19, 59, 16, 3500, 
0, 13, 30, 17, 72, 15, 3600, 
0, 15, 32, 17, 72, 14, 3700, 
0, 15, 33, 18, 72, 14, 3800, 
0, 15, 32, 17, 87, 15, 3900, 
0, 16, 31, 15, 87, 16, 4000, 
0, 16, 32, 16, 87, 17, 4100, 
0, 18, 34, 16, 105, 16, 4200, 
0, 19, 35, 16, 105, 16, 4300, 
0, 19, 37, 18, 105, 17, 4400, 
0, 19, 35, 16, 125, 16, 4500, 
0, 20, 37, 17, 124, 16, 4600, 
0, 21, 37, 16, 124, 17, 4700, 
0, 22, 38, 16, 146, 19, 4800, 
0, 22, 38, 16, 146, 18, 4900, 
0, 23, 36, 13, 146, 19, 5000, 
