Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 11, 11, 1, 10, 600, 
0, 0, 12, 12, 1, 10, 700, 
0, 0, 14, 14, 1, 10, 800, 
0, 0, 16, 16, 1, 10, 900, 
0, 0, 16, 16, 2, 11, 1000, 
0, 0, 17, 17, 2, 10, 1100, 
0, 0, 17, 17, 2, 10, 1200, 
0, 0, 19, 19, 2, 11, 1300, 
0, 0, 21, 21, 2, 12, 1400, 
0, 3, 23, 20, 6, 13, 1500, 
0, 3, 23, 20, 6, 15, 1600, 
0, 4, 22, 18, 6, 15, 1700, 
0, 6, 22, 16, 12, 14, 1800, 
0, 6, 20, 14, 12, 14, 1900, 
0, 6, 22, 16, 13, 16, 2000, 
0, 6, 22, 16, 19, 14, 2100, 
0, 6, 23, 17, 19, 14, 2200, 
0, 7, 23, 16, 19, 13, 2300, 
0, 7, 24, 17, 26, 13, 2400, 
0, 7, 26, 19, 27, 13, 2500, 
0, 8, 28, 20, 27, 13, 2600, 
0, 8, 29, 21, 35, 13, 2700, 
0, 10, 27, 17, 35, 13, 2800, 
0, 10, 29, 19, 35, 13, 2900, 
0, 12, 30, 18, 48, 13, 3000, 
0, 12, 32, 20, 48, 14, 3100, 
0, 13, 32, 19, 48, 14, 3200, 
0, 13, 34, 21, 61, 15, 3300, 
0, 14, 35, 21, 61, 17, 3400, 
0, 14, 34, 20, 62, 19, 3500, 
0, 15, 34, 19, 77, 17, 3600, 
0, 16, 36, 20, 77, 18, 3700, 
0, 16, 36, 20, 77, 17, 3800, 
0, 17, 36, 19, 94, 17, 3900, 
0, 19, 35, 16, 95, 16, 4000, 
0, 21, 36, 15, 95, 16, 4100, 
0, 22, 37, 15, 117, 18, 4200, 
0, 22, 37, 15, 117, 19, 4300, 
0, 23, 38, 15, 117, 18, 4400, 
0, 23, 37, 14, 141, 18, 4500, 
0, 23, 38, 15, 141, 18, 4600, 
0, 23, 38, 15, 141, 18, 4700, 
0, 23, 39, 16, 164, 18, 4800, 
0, 25, 39, 14, 163, 18, 4900, 
0, 25, 38, 13, 164, 19, 5000, 
