Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 11, 11, 1, 7, 600, 
0, 0, 12, 12, 1, 7, 700, 
0, 0, 14, 14, 1, 8, 800, 
0, 0, 16, 16, 1, 8, 900, 
0, 0, 16, 16, 2, 9, 1000, 
0, 0, 17, 17, 2, 10, 1100, 
0, 1, 17, 16, 3, 12, 1200, 
0, 1, 19, 18, 3, 13, 1300, 
0, 2, 21, 19, 3, 14, 1400, 
0, 2, 22, 20, 6, 15, 1500, 
0, 3, 22, 19, 6, 16, 1600, 
0, 4, 22, 18, 6, 17, 1700, 
0, 5, 22, 17, 11, 16, 1800, 
0, 5, 22, 17, 11, 18, 1900, 
0, 6, 21, 15, 12, 16, 2000, 
0, 6, 22, 16, 18, 18, 2100, 
0, 6, 20, 14, 18, 18, 2200, 
0, 6, 22, 16, 18, 17, 2300, 
0, 6, 23, 17, 24, 18, 2400, 
0, 7, 25, 18, 25, 17, 2500, 
0, 8, 27, 19, 25, 19, 2600, 
0, 8, 28, 20, 33, 18, 2700, 
0, 9, 25, 16, 33, 18, 2800, 
0, 9, 26, 17, 33, 20, 2900, 
0, 9, 28, 19, 43, 19, 3000, 
0, 9, 30, 21, 43, 19, 3100, 
0, 9, 30, 21, 43, 19, 3200, 
0, 10, 31, 21, 53, 20, 3300, 
0, 10, 31, 21, 53, 18, 3400, 
0, 10, 31, 21, 54, 19, 3500, 
0, 12, 31, 19, 66, 21, 3600, 
0, 13, 31, 18, 66, 21, 3700, 
0, 14, 32, 18, 66, 17, 3800, 
0, 15, 32, 17, 81, 16, 3900, 
0, 16, 31, 15, 81, 16, 4000, 
0, 16, 31, 15, 81, 13, 4100, 
0, 16, 33, 17, 97, 15, 4200, 
0, 16, 34, 18, 97, 15, 4300, 
0, 16, 36, 20, 97, 14, 4400, 
0, 18, 36, 18, 115, 14, 4500, 
0, 19, 38, 19, 115, 16, 4600, 
0, 21, 38, 17, 115, 17, 4700, 
0, 21, 38, 17, 136, 15, 4800, 
1, 22, 38, 16, 134, 15, 4900, 
0, 23, 38, 15, 134, 17, 5000, 
