Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 1, 12, 11, 2, 8, 600, 
0, 1, 13, 12, 2, 8, 700, 
0, 1, 15, 14, 2, 9, 800, 
0, 1, 15, 14, 3, 10, 900, 
0, 1, 15, 14, 4, 9, 1000, 
0, 2, 17, 15, 4, 9, 1100, 
0, 2, 15, 13, 6, 9, 1200, 
0, 3, 17, 14, 6, 11, 1300, 
0, 3, 19, 16, 6, 10, 1400, 
0, 3, 21, 18, 10, 11, 1500, 
0, 4, 22, 18, 10, 13, 1600, 
0, 4, 21, 17, 10, 12, 1700, 
0, 5, 21, 16, 15, 13, 1800, 
0, 5, 21, 16, 15, 14, 1900, 
0, 5, 23, 18, 16, 15, 2000, 
0, 7, 24, 17, 23, 15, 2100, 
0, 8, 24, 16, 23, 16, 2200, 
0, 9, 26, 17, 23, 14, 2300, 
0, 9, 27, 18, 32, 15, 2400, 
0, 9, 27, 18, 33, 15, 2500, 
0, 9, 28, 19, 33, 15, 2600, 
0, 10, 29, 19, 43, 15, 2700, 
0, 10, 27, 17, 43, 15, 2800, 
0, 11, 27, 16, 43, 15, 2900, 
0, 11, 29, 18, 55, 14, 3000, 
0, 11, 30, 19, 55, 16, 3100, 
0, 12, 29, 17, 55, 14, 3200, 
0, 13, 31, 18, 68, 16, 3300, 
0, 14, 32, 18, 68, 16, 3400, 
0, 14, 32, 18, 69, 16, 3500, 
0, 15, 32, 17, 84, 16, 3600, 
0, 16, 34, 18, 84, 15, 3700, 
0, 16, 34, 18, 84, 13, 3800, 
0, 16, 34, 18, 99, 15, 3900, 
0, 17, 32, 15, 99, 16, 4000, 
0, 19, 32, 13, 99, 16, 4100, 
0, 19, 33, 14, 118, 17, 4200, 
0, 19, 34, 15, 118, 17, 4300, 
0, 19, 35, 16, 118, 18, 4400, 
0, 19, 35, 16, 137, 16, 4500, 
0, 20, 36, 16, 136, 16, 4600, 
0, 21, 36, 15, 136, 15, 4700, 
0, 21, 37, 16, 156, 15, 4800, 
0, 21, 37, 16, 154, 17, 4900, 
0, 22, 37, 15, 155, 17, 5000, 
