Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 9, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 13, 13, 1, 9, 700, 
0, 0, 13, 13, 1, 11, 800, 
0, 0, 13, 13, 1, 10, 900, 
0, 0, 14, 14, 2, 10, 1000, 
0, 0, 16, 16, 2, 12, 1100, 
0, 0, 14, 14, 2, 13, 1200, 
0, 0, 16, 16, 2, 14, 1300, 
0, 1, 18, 17, 2, 15, 1400, 
0, 1, 20, 19, 4, 17, 1500, 
0, 1, 21, 20, 4, 17, 1600, 
0, 2, 21, 19, 4, 15, 1700, 
0, 2, 21, 19, 6, 16, 1800, 
0, 3, 21, 18, 6, 17, 1900, 
0, 5, 23, 18, 7, 18, 2000, 
0, 8, 23, 15, 15, 16, 2100, 
0, 8, 24, 16, 15, 17, 2200, 
0, 8, 26, 18, 15, 16, 2300, 
0, 9, 26, 17, 24, 13, 2400, 
0, 10, 28, 18, 25, 13, 2500, 
0, 10, 29, 19, 25, 12, 2600, 
0, 11, 30, 19, 36, 13, 2700, 
0, 11, 28, 17, 36, 12, 2800, 
0, 11, 29, 18, 36, 13, 2900, 
0, 12, 30, 18, 49, 14, 3000, 
0, 12, 32, 20, 49, 15, 3100, 
0, 14, 32, 18, 49, 14, 3200, 
0, 16, 33, 17, 65, 13, 3300, 
0, 16, 34, 18, 65, 12, 3400, 
0, 16, 33, 17, 66, 11, 3500, 
0, 16, 32, 16, 82, 12, 3600, 
0, 17, 34, 17, 82, 13, 3700, 
0, 18, 34, 16, 82, 13, 3800, 
0, 18, 32, 14, 100, 15, 3900, 
0, 19, 31, 12, 101, 16, 4000, 
0, 19, 32, 13, 101, 16, 4100, 
0, 19, 34, 15, 120, 16, 4200, 
0, 20, 35, 15, 120, 17, 4300, 
0, 20, 37, 17, 120, 19, 4400, 
0, 20, 35, 15, 141, 19, 4500, 
0, 20, 36, 16, 141, 20, 4600, 
0, 20, 36, 16, 139, 20, 4700, 
0, 20, 36, 16, 159, 19, 4800, 
0, 20, 36, 16, 159, 18, 4900, 
0, 21, 34, 13, 160, 19, 5000, 
