Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 9, 500, 
0, 1, 12, 11, 2, 10, 600, 
0, 1, 13, 12, 2, 12, 700, 
0, 2, 15, 13, 2, 13, 800, 
0, 3, 16, 13, 5, 14, 900, 
0, 3, 16, 13, 6, 15, 1000, 
0, 3, 18, 15, 6, 14, 1100, 
0, 3, 18, 15, 9, 13, 1200, 
0, 4, 19, 15, 9, 15, 1300, 
0, 4, 21, 17, 9, 16, 1400, 
0, 4, 23, 19, 14, 16, 1500, 
0, 4, 23, 19, 14, 18, 1600, 
0, 5, 22, 17, 14, 18, 1700, 
0, 6, 22, 16, 20, 20, 1800, 
0, 6, 20, 14, 20, 20, 1900, 
0, 6, 21, 15, 21, 18, 2000, 
0, 7, 22, 15, 28, 19, 2100, 
0, 7, 23, 16, 28, 18, 2200, 
0, 7, 23, 16, 28, 19, 2300, 
0, 7, 23, 16, 35, 19, 2400, 
0, 8, 25, 17, 36, 17, 2500, 
0, 8, 25, 17, 36, 16, 2600, 
0, 9, 26, 17, 45, 17, 2700, 
0, 9, 24, 15, 45, 18, 2800, 
0, 9, 26, 17, 45, 17, 2900, 
0, 9, 28, 19, 55, 16, 3000, 
0, 10, 29, 19, 55, 16, 3100, 
0, 11, 29, 18, 55, 17, 3200, 
0, 12, 31, 19, 67, 14, 3300, 
0, 12, 32, 20, 65, 15, 3400, 
0, 13, 31, 18, 66, 16, 3500, 
0, 13, 30, 17, 79, 16, 3600, 
0, 14, 31, 17, 79, 16, 3700, 
0, 15, 32, 17, 79, 15, 3800, 
0, 16, 32, 16, 95, 16, 3900, 
0, 16, 31, 15, 96, 16, 4000, 
0, 16, 31, 15, 96, 18, 4100, 
0, 17, 33, 16, 113, 18, 4200, 
0, 18, 33, 15, 112, 16, 4300, 
0, 19, 35, 16, 112, 16, 4400, 
0, 19, 35, 16, 132, 17, 4500, 
0, 19, 34, 15, 132, 18, 4600, 
0, 20, 34, 14, 132, 18, 4700, 
0, 20, 35, 15, 152, 19, 4800, 
0, 20, 35, 15, 152, 20, 4900, 
0, 21, 34, 13, 152, 18, 5000, 
