Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 10, 600, 
0, 0, 13, 13, 1, 11, 700, 
0, 0, 15, 15, 1, 12, 800, 
0, 0, 16, 16, 1, 12, 900, 
0, 0, 16, 16, 2, 12, 1000, 
0, 0, 17, 17, 2, 13, 1100, 
0, 2, 16, 14, 4, 14, 1200, 
0, 2, 17, 15, 4, 13, 1300, 
0, 2, 16, 14, 4, 12, 1400, 
0, 2, 18, 16, 7, 14, 1500, 
0, 2, 18, 16, 7, 15, 1600, 
0, 2, 17, 15, 7, 16, 1700, 
0, 2, 15, 13, 9, 15, 1800, 
0, 3, 15, 12, 9, 17, 1900, 
0, 3, 17, 14, 10, 15, 2000, 
0, 3, 18, 15, 13, 14, 2100, 
0, 3, 19, 16, 13, 13, 2200, 
0, 3, 21, 18, 13, 14, 2300, 
0, 3, 21, 18, 16, 14, 2400, 
0, 3, 23, 20, 17, 14, 2500, 
0, 4, 24, 20, 17, 13, 2600, 
0, 5, 25, 20, 22, 14, 2700, 
0, 5, 22, 17, 22, 15, 2800, 
0, 7, 24, 17, 22, 16, 2900, 
0, 8, 26, 18, 31, 17, 3000, 
0, 8, 27, 19, 31, 17, 3100, 
0, 8, 27, 19, 31, 18, 3200, 
0, 8, 29, 21, 39, 17, 3300, 
0, 9, 28, 19, 39, 17, 3400, 
0, 10, 28, 18, 39, 16, 3500, 
0, 11, 28, 17, 50, 16, 3600, 
0, 12, 29, 17, 50, 17, 3700, 
0, 12, 30, 18, 50, 14, 3800, 
0, 13, 30, 17, 63, 15, 3900, 
0, 13, 29, 16, 64, 15, 4000, 
0, 15, 30, 15, 64, 14, 4100, 
0, 15, 31, 16, 79, 14, 4200, 
0, 16, 32, 16, 79, 15, 4300, 
0, 18, 33, 15, 78, 17, 4400, 
0, 18, 33, 15, 97, 18, 4500, 
0, 19, 35, 16, 97, 20, 4600, 
0, 19, 35, 16, 97, 20, 4700, 
0, 21, 36, 15, 118, 20, 4800, 
0, 22, 34, 12, 117, 17, 4900, 
0, 22, 34, 12, 118, 19, 5000, 
