Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 8, 600, 
0, 0, 12, 12, 1, 10, 700, 
0, 0, 14, 14, 1, 9, 800, 
0, 0, 15, 15, 1, 9, 900, 
0, 0, 15, 15, 2, 9, 1000, 
0, 0, 16, 16, 2, 10, 1100, 
0, 0, 15, 15, 2, 12, 1200, 
0, 0, 15, 15, 2, 13, 1300, 
0, 0, 17, 17, 2, 14, 1400, 
0, 0, 17, 17, 3, 15, 1500, 
0, 0, 18, 18, 3, 17, 1600, 
0, 0, 17, 17, 3, 16, 1700, 
0, 0, 17, 17, 3, 15, 1800, 
0, 0, 16, 16, 3, 17, 1900, 
0, 1, 17, 16, 4, 16, 2000, 
0, 2, 17, 15, 6, 17, 2100, 
0, 2, 18, 16, 6, 16, 2200, 
0, 2, 20, 18, 6, 16, 2300, 
0, 5, 21, 16, 11, 16, 2400, 
0, 6, 23, 17, 12, 16, 2500, 
0, 6, 24, 18, 12, 17, 2600, 
0, 6, 24, 18, 18, 18, 2700, 
0, 7, 21, 14, 18, 18, 2800, 
0, 8, 22, 14, 18, 17, 2900, 
0, 8, 24, 16, 27, 18, 3000, 
0, 9, 26, 17, 27, 17, 3100, 
0, 9, 26, 17, 27, 14, 3200, 
0, 9, 28, 19, 36, 15, 3300, 
0, 10, 27, 17, 36, 17, 3400, 
0, 10, 27, 17, 37, 17, 3500, 
0, 10, 27, 17, 47, 16, 3600, 
0, 10, 29, 19, 47, 17, 3700, 
0, 10, 30, 20, 47, 13, 3800, 
0, 11, 29, 18, 58, 13, 3900, 
0, 11, 28, 17, 59, 11, 4000, 
0, 12, 29, 17, 59, 13, 4100, 
0, 12, 30, 18, 71, 13, 4200, 
0, 13, 30, 17, 71, 14, 4300, 
0, 13, 32, 19, 71, 15, 4400, 
0, 14, 31, 17, 86, 16, 4500, 
0, 14, 32, 18, 86, 14, 4600, 
0, 14, 32, 18, 86, 14, 4700, 
0, 15, 33, 18, 101, 15, 4800, 
0, 16, 33, 17, 101, 15, 4900, 
0, 18, 33, 15, 100, 14, 5000, 
