Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 8, 600, 
0, 0, 12, 12, 1, 8, 700, 
0, 0, 13, 13, 1, 9, 800, 
0, 0, 14, 14, 1, 10, 900, 
0, 0, 14, 14, 2, 10, 1000, 
0, 0, 16, 16, 2, 11, 1100, 
0, 0, 16, 16, 2, 11, 1200, 
0, 0, 16, 16, 2, 13, 1300, 
0, 0, 16, 16, 2, 13, 1400, 
0, 0, 17, 17, 3, 13, 1500, 
0, 0, 18, 18, 3, 14, 1600, 
0, 0, 17, 17, 3, 14, 1700, 
0, 1, 17, 16, 4, 14, 1800, 
0, 2, 16, 14, 4, 15, 1900, 
0, 2, 15, 13, 5, 15, 2000, 
0, 2, 16, 14, 7, 16, 2100, 
0, 2, 17, 15, 7, 14, 2200, 
0, 2, 19, 17, 7, 13, 2300, 
0, 2, 20, 18, 9, 13, 2400, 
0, 2, 19, 17, 10, 14, 2500, 
0, 3, 20, 17, 10, 15, 2600, 
0, 4, 21, 17, 14, 16, 2700, 
0, 4, 19, 15, 14, 17, 2800, 
0, 5, 21, 16, 14, 16, 2900, 
0, 6, 23, 17, 21, 17, 3000, 
0, 7, 23, 16, 21, 19, 3100, 
0, 7, 23, 16, 21, 17, 3200, 
0, 7, 25, 18, 28, 16, 3300, 
0, 7, 25, 18, 28, 16, 3400, 
0, 7, 23, 16, 29, 17, 3500, 
0, 7, 22, 15, 36, 17, 3600, 
0, 7, 24, 17, 36, 19, 3700, 
0, 7, 25, 18, 36, 21, 3800, 
0, 7, 24, 17, 43, 19, 3900, 
0, 8, 23, 15, 44, 19, 4000, 
0, 9, 23, 14, 44, 19, 4100, 
0, 9, 25, 16, 53, 18, 4200, 
0, 9, 26, 17, 53, 16, 4300, 
0, 9, 28, 19, 53, 15, 4400, 
0, 10, 28, 18, 64, 15, 4500, 
0, 13, 30, 17, 64, 15, 4600, 
0, 13, 30, 17, 64, 17, 4700, 
0, 13, 31, 18, 77, 18, 4800, 
0, 14, 29, 15, 77, 19, 4900, 
0, 14, 29, 15, 78, 19, 5000, 
