Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 12, 12, 1, 7, 700, 
0, 0, 13, 13, 1, 7, 800, 
0, 0, 14, 14, 1, 8, 900, 
0, 0, 15, 15, 2, 6, 1000, 
0, 0, 17, 17, 2, 8, 1100, 
0, 1, 17, 16, 3, 9, 1200, 
0, 2, 17, 15, 3, 10, 1300, 
0, 2, 18, 16, 3, 11, 1400, 
0, 4, 20, 16, 8, 12, 1500, 
0, 4, 20, 16, 8, 13, 1600, 
0, 4, 20, 16, 8, 14, 1700, 
0, 4, 19, 15, 12, 12, 1800, 
0, 4, 19, 15, 12, 11, 1900, 
0, 4, 17, 13, 13, 11, 2000, 
0, 5, 18, 13, 18, 12, 2100, 
0, 5, 18, 13, 18, 11, 2200, 
0, 5, 20, 15, 18, 11, 2300, 
0, 5, 21, 16, 23, 10, 2400, 
0, 5, 23, 18, 24, 12, 2500, 
0, 6, 25, 19, 24, 12, 2600, 
0, 6, 24, 18, 30, 13, 2700, 
0, 7, 21, 14, 30, 12, 2800, 
0, 7, 23, 16, 30, 13, 2900, 
0, 7, 24, 17, 38, 13, 3000, 
0, 7, 25, 18, 38, 13, 3100, 
0, 7, 24, 17, 38, 13, 3200, 
0, 8, 26, 18, 46, 11, 3300, 
0, 9, 26, 17, 46, 12, 3400, 
0, 9, 26, 17, 47, 12, 3500, 
0, 9, 25, 16, 56, 13, 3600, 
0, 10, 27, 17, 56, 11, 3700, 
0, 10, 27, 17, 55, 12, 3800, 
0, 11, 26, 15, 66, 12, 3900, 
0, 11, 24, 13, 67, 12, 4000, 
0, 11, 24, 13, 67, 11, 4100, 
0, 11, 25, 14, 78, 11, 4200, 
0, 11, 26, 15, 78, 10, 4300, 
0, 11, 28, 17, 78, 11, 4400, 
0, 12, 27, 15, 90, 12, 4500, 
0, 15, 29, 14, 90, 13, 4600, 
0, 15, 29, 14, 88, 14, 4700, 
0, 16, 30, 14, 103, 16, 4800, 
0, 16, 30, 14, 103, 14, 4900, 
0, 17, 30, 13, 104, 15, 5000, 
