Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 9, 500, 
0, 0, 10, 10, 1, 9, 600, 
0, 0, 11, 11, 1, 10, 700, 
0, 0, 13, 13, 1, 12, 800, 
0, 1, 14, 13, 2, 11, 900, 
0, 1, 14, 13, 3, 12, 1000, 
0, 1, 16, 15, 3, 13, 1100, 
0, 1, 15, 14, 4, 13, 1200, 
0, 1, 15, 14, 4, 15, 1300, 
0, 1, 17, 16, 4, 16, 1400, 
0, 1, 18, 17, 6, 14, 1500, 
0, 1, 19, 18, 6, 16, 1600, 
0, 1, 19, 18, 6, 18, 1700, 
0, 1, 19, 18, 7, 19, 1800, 
0, 1, 17, 16, 7, 19, 1900, 
0, 2, 18, 16, 8, 20, 2000, 
0, 2, 19, 17, 10, 20, 2100, 
0, 2, 19, 17, 10, 19, 2200, 
0, 4, 20, 16, 10, 16, 2300, 
0, 4, 21, 17, 14, 12, 2400, 
0, 5, 22, 17, 15, 11, 2500, 
0, 5, 24, 19, 15, 12, 2600, 
0, 6, 24, 18, 21, 13, 2700, 
0, 6, 22, 16, 21, 10, 2800, 
0, 6, 22, 16, 21, 12, 2900, 
0, 6, 23, 17, 28, 12, 3000, 
0, 7, 25, 18, 28, 13, 3100, 
0, 7, 25, 18, 28, 14, 3200, 
0, 8, 27, 19, 36, 15, 3300, 
0, 9, 27, 18, 36, 15, 3400, 
0, 10, 27, 17, 37, 16, 3500, 
0, 10, 27, 17, 47, 13, 3600, 
0, 10, 28, 18, 47, 13, 3700, 
0, 11, 28, 17, 47, 13, 3800, 
0, 11, 28, 17, 58, 15, 3900, 
0, 13, 27, 14, 59, 15, 4000, 
0, 13, 27, 14, 59, 15, 4100, 
0, 13, 29, 16, 72, 17, 4200, 
0, 13, 29, 16, 72, 17, 4300, 
0, 14, 31, 17, 72, 15, 4400, 
0, 14, 31, 17, 87, 15, 4500, 
0, 15, 33, 18, 86, 15, 4600, 
0, 16, 32, 16, 86, 16, 4700, 
0, 16, 33, 17, 102, 14, 4800, 
0, 18, 32, 14, 102, 13, 4900, 
0, 18, 32, 14, 103, 14, 5000, 
