Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 7, 600, 
0, 0, 12, 12, 1, 8, 700, 
0, 0, 14, 14, 1, 9, 800, 
0, 2, 16, 14, 3, 11, 900, 
0, 2, 17, 15, 4, 13, 1000, 
0, 2, 18, 16, 4, 11, 1100, 
0, 2, 16, 14, 6, 10, 1200, 
0, 2, 18, 16, 6, 11, 1300, 
0, 2, 20, 18, 6, 12, 1400, 
0, 3, 22, 19, 10, 12, 1500, 
0, 4, 22, 18, 10, 13, 1600, 
0, 4, 22, 18, 10, 12, 1700, 
0, 5, 22, 17, 15, 14, 1800, 
0, 5, 22, 17, 15, 15, 1900, 
0, 6, 23, 17, 16, 16, 2000, 
0, 6, 24, 18, 22, 17, 2100, 
0, 8, 25, 17, 22, 18, 2200, 
0, 9, 27, 18, 22, 18, 2300, 
0, 10, 27, 17, 32, 17, 2400, 
0, 12, 29, 17, 33, 17, 2500, 
0, 13, 30, 17, 33, 17, 2600, 
0, 13, 30, 17, 46, 15, 2700, 
0, 13, 28, 15, 46, 16, 2800, 
0, 13, 30, 17, 46, 15, 2900, 
0, 13, 32, 19, 60, 15, 3000, 
0, 13, 33, 20, 60, 15, 3100, 
0, 14, 32, 18, 60, 14, 3200, 
0, 15, 34, 19, 75, 14, 3300, 
0, 15, 34, 19, 75, 15, 3400, 
0, 15, 32, 17, 76, 16, 3500, 
0, 15, 31, 16, 91, 15, 3600, 
0, 15, 33, 18, 91, 15, 3700, 
0, 15, 34, 19, 91, 17, 3800, 
0, 16, 33, 17, 107, 17, 3900, 
0, 17, 31, 14, 108, 17, 4000, 
0, 17, 31, 14, 108, 19, 4100, 
0, 18, 33, 15, 126, 20, 4200, 
0, 18, 33, 15, 125, 20, 4300, 
0, 19, 34, 15, 125, 21, 4400, 
0, 19, 34, 15, 145, 21, 4500, 
0, 19, 36, 17, 145, 21, 4600, 
0, 19, 36, 17, 144, 20, 4700, 
0, 19, 36, 17, 163, 21, 4800, 
0, 19, 35, 16, 160, 19, 4900, 
0, 20, 34, 14, 161, 16, 5000, 
