Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 6, 500, 
0, 0, 12, 12, 1, 6, 600, 
0, 0, 10, 10, 1, 7, 700, 
0, 0, 12, 12, 1, 8, 800, 
0, 0, 14, 14, 1, 8, 900, 
0, 0, 13, 13, 2, 9, 1000, 
0, 0, 15, 15, 2, 9, 1100, 
0, 1, 14, 13, 3, 9, 1200, 
0, 1, 15, 14, 3, 10, 1300, 
0, 1, 17, 16, 3, 10, 1400, 
0, 1, 19, 18, 5, 10, 1500, 
0, 1, 19, 18, 5, 11, 1600, 
0, 1, 19, 18, 5, 13, 1700, 
0, 1, 18, 17, 6, 13, 1800, 
0, 2, 16, 14, 6, 13, 1900, 
0, 3, 17, 14, 7, 13, 2000, 
0, 3, 18, 15, 10, 14, 2100, 
0, 4, 19, 15, 10, 15, 2200, 
0, 4, 19, 15, 10, 15, 2300, 
0, 4, 20, 16, 14, 13, 2400, 
0, 5, 22, 17, 15, 14, 2500, 
0, 5, 23, 18, 15, 15, 2600, 
0, 5, 24, 19, 20, 15, 2700, 
0, 6, 22, 16, 20, 15, 2800, 
0, 6, 23, 17, 20, 16, 2900, 
0, 7, 24, 17, 28, 17, 3000, 
0, 7, 26, 19, 28, 16, 3100, 
0, 7, 25, 18, 28, 13, 3200, 
0, 7, 27, 20, 35, 12, 3300, 
0, 8, 28, 20, 35, 12, 3400, 
0, 9, 28, 19, 36, 13, 3500, 
0, 10, 28, 18, 46, 14, 3600, 
0, 10, 28, 18, 46, 15, 3700, 
0, 11, 29, 18, 46, 16, 3800, 
0, 13, 28, 15, 59, 15, 3900, 
0, 13, 26, 13, 60, 16, 4000, 
0, 13, 27, 14, 60, 15, 4100, 
0, 13, 28, 15, 73, 14, 4200, 
0, 14, 29, 15, 73, 15, 4300, 
0, 15, 31, 16, 73, 15, 4400, 
0, 15, 30, 15, 89, 16, 4500, 
0, 15, 31, 16, 88, 15, 4600, 
0, 16, 30, 14, 88, 15, 4700, 
0, 16, 31, 15, 104, 15, 4800, 
0, 16, 31, 15, 104, 16, 4900, 
0, 16, 30, 14, 105, 16, 5000, 
