Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 12, 12, 1, 9, 700, 
0, 0, 14, 14, 1, 10, 800, 
0, 0, 15, 15, 1, 12, 900, 
0, 0, 15, 15, 2, 13, 1000, 
0, 0, 17, 17, 2, 13, 1100, 
0, 0, 17, 17, 2, 12, 1200, 
0, 0, 17, 17, 2, 13, 1300, 
0, 0, 19, 19, 2, 14, 1400, 
0, 2, 21, 19, 5, 14, 1500, 
0, 4, 21, 17, 5, 16, 1600, 
0, 4, 21, 17, 5, 17, 1700, 
0, 4, 21, 17, 9, 17, 1800, 
0, 4, 20, 16, 9, 17, 1900, 
0, 4, 21, 17, 10, 16, 2000, 
0, 4, 22, 18, 14, 18, 2100, 
0, 4, 23, 19, 14, 19, 2200, 
0, 5, 24, 19, 14, 19, 2300, 
0, 5, 23, 18, 19, 17, 2400, 
0, 5, 24, 19, 20, 17, 2500, 
0, 5, 24, 19, 20, 15, 2600, 
0, 5, 24, 19, 25, 16, 2700, 
0, 7, 21, 14, 25, 18, 2800, 
0, 7, 23, 16, 25, 14, 2900, 
0, 7, 25, 18, 33, 16, 3000, 
0, 7, 26, 19, 33, 16, 3100, 
0, 8, 26, 18, 33, 17, 3200, 
0, 8, 27, 19, 41, 17, 3300, 
0, 10, 28, 18, 41, 17, 3400, 
0, 10, 28, 18, 42, 16, 3500, 
0, 10, 27, 17, 52, 17, 3600, 
0, 11, 29, 18, 52, 16, 3700, 
0, 11, 30, 19, 52, 17, 3800, 
0, 14, 30, 16, 66, 16, 3900, 
0, 14, 29, 15, 67, 15, 4000, 
0, 14, 29, 15, 67, 17, 4100, 
0, 14, 30, 16, 81, 17, 4200, 
0, 16, 31, 15, 81, 15, 4300, 
0, 16, 32, 16, 81, 14, 4400, 
0, 16, 32, 16, 98, 14, 4500, 
0, 16, 33, 17, 98, 15, 4600, 
0, 16, 31, 15, 98, 16, 4700, 
0, 16, 32, 16, 114, 16, 4800, 
0, 16, 32, 16, 114, 18, 4900, 
0, 17, 32, 15, 115, 17, 5000, 
