Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 8, 600, 
0, 0, 13, 13, 1, 9, 700, 
0, 0, 13, 13, 1, 9, 800, 
0, 0, 14, 14, 1, 11, 900, 
0, 0, 13, 13, 2, 10, 1000, 
0, 0, 15, 15, 2, 11, 1100, 
0, 0, 13, 13, 2, 12, 1200, 
0, 0, 15, 15, 2, 12, 1300, 
0, 0, 15, 15, 2, 13, 1400, 
0, 0, 17, 17, 3, 13, 1500, 
0, 0, 17, 17, 3, 13, 1600, 
0, 0, 17, 17, 3, 14, 1700, 
0, 1, 15, 14, 4, 15, 1800, 
0, 2, 15, 13, 4, 14, 1900, 
0, 2, 17, 15, 5, 16, 2000, 
0, 3, 17, 14, 8, 16, 2100, 
0, 3, 16, 13, 8, 15, 2200, 
0, 3, 18, 15, 8, 15, 2300, 
0, 3, 19, 16, 11, 16, 2400, 
0, 3, 21, 18, 12, 16, 2500, 
0, 4, 23, 19, 12, 16, 2600, 
0, 4, 24, 20, 16, 17, 2700, 
0, 5, 22, 17, 16, 19, 2800, 
0, 6, 24, 18, 16, 17, 2900, 
0, 6, 26, 20, 23, 18, 3000, 
0, 7, 28, 21, 23, 16, 3100, 
0, 9, 28, 19, 23, 15, 3200, 
0, 9, 28, 19, 32, 15, 3300, 
0, 10, 29, 19, 32, 17, 3400, 
0, 10, 29, 19, 33, 17, 3500, 
0, 12, 29, 17, 45, 18, 3600, 
0, 12, 30, 18, 45, 16, 3700, 
0, 12, 29, 17, 45, 18, 3800, 
0, 12, 29, 17, 57, 17, 3900, 
0, 12, 27, 15, 58, 16, 4000, 
0, 12, 27, 15, 58, 16, 4100, 
0, 13, 29, 16, 71, 16, 4200, 
0, 13, 29, 16, 71, 15, 4300, 
0, 13, 30, 17, 71, 16, 4400, 
0, 13, 30, 17, 85, 17, 4500, 
0, 14, 31, 17, 85, 18, 4600, 
0, 14, 29, 15, 85, 17, 4700, 
0, 14, 30, 16, 99, 16, 4800, 
0, 14, 30, 16, 99, 16, 4900, 
0, 15, 28, 13, 99, 17, 5000, 
