Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 11, 11, 1, 8, 600, 
0, 0, 12, 12, 1, 7, 700, 
0, 0, 14, 14, 1, 9, 800, 
0, 0, 16, 16, 1, 8, 900, 
0, 0, 17, 17, 2, 9, 1000, 
0, 2, 17, 15, 2, 9, 1100, 
0, 2, 17, 15, 4, 9, 1200, 
0, 2, 19, 17, 4, 9, 1300, 
0, 3, 21, 18, 4, 10, 1400, 
0, 3, 21, 18, 8, 9, 1500, 
0, 4, 20, 16, 8, 9, 1600, 
0, 4, 19, 15, 8, 10, 1700, 
0, 4, 18, 14, 12, 10, 1800, 
0, 4, 18, 14, 12, 10, 1900, 
0, 4, 20, 16, 13, 10, 2000, 
0, 4, 20, 16, 17, 10, 2100, 
0, 5, 20, 15, 17, 10, 2200, 
0, 5, 20, 15, 17, 10, 2300, 
0, 5, 21, 16, 22, 9, 2400, 
0, 5, 23, 18, 23, 10, 2500, 
0, 5, 23, 18, 23, 10, 2600, 
0, 6, 24, 18, 29, 11, 2700, 
0, 7, 22, 15, 29, 11, 2800, 
0, 9, 24, 15, 29, 12, 2900, 
0, 9, 26, 17, 39, 13, 3000, 
0, 9, 28, 19, 39, 14, 3100, 
0, 9, 27, 18, 39, 13, 3200, 
0, 10, 28, 18, 49, 15, 3300, 
0, 10, 28, 18, 49, 16, 3400, 
0, 10, 28, 18, 50, 13, 3500, 
0, 10, 27, 17, 60, 15, 3600, 
0, 11, 28, 17, 60, 14, 3700, 
0, 11, 29, 18, 60, 13, 3800, 
0, 13, 29, 16, 73, 15, 3900, 
0, 13, 28, 15, 74, 13, 4000, 
0, 13, 29, 16, 74, 14, 4100, 
0, 14, 31, 17, 88, 15, 4200, 
0, 14, 30, 16, 88, 15, 4300, 
0, 14, 31, 17, 88, 17, 4400, 
0, 14, 31, 17, 102, 17, 4500, 
0, 16, 33, 17, 102, 16, 4600, 
0, 16, 33, 17, 102, 16, 4700, 
0, 16, 33, 17, 118, 16, 4800, 
0, 17, 33, 16, 118, 17, 4900, 
0, 18, 33, 15, 118, 15, 5000, 
