Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 8, 600, 
0, 0, 12, 12, 1, 8, 700, 
0, 0, 14, 14, 1, 10, 800, 
0, 0, 14, 14, 1, 10, 900, 
0, 0, 14, 14, 2, 12, 1000, 
0, 0, 16, 16, 2, 11, 1100, 
0, 0, 15, 15, 2, 11, 1200, 
0, 0, 17, 17, 2, 10, 1300, 
0, 0, 18, 18, 2, 10, 1400, 
0, 0, 18, 18, 3, 11, 1500, 
0, 2, 19, 17, 3, 12, 1600, 
0, 2, 19, 17, 3, 14, 1700, 
0, 3, 19, 16, 6, 15, 1800, 
0, 3, 19, 16, 6, 14, 1900, 
0, 4, 21, 17, 7, 14, 2000, 
0, 4, 22, 18, 11, 15, 2100, 
0, 4, 22, 18, 11, 13, 2200, 
0, 6, 23, 17, 11, 13, 2300, 
0, 6, 24, 18, 17, 12, 2400, 
0, 6, 23, 17, 18, 13, 2500, 
0, 6, 24, 18, 18, 14, 2600, 
0, 6, 24, 18, 24, 14, 2700, 
0, 6, 21, 15, 24, 16, 2800, 
0, 6, 23, 17, 24, 17, 2900, 
0, 6, 23, 17, 31, 17, 3000, 
0, 7, 25, 18, 31, 18, 3100, 
0, 7, 25, 18, 31, 19, 3200, 
0, 7, 25, 18, 38, 19, 3300, 
0, 7, 26, 19, 38, 19, 3400, 
0, 7, 25, 18, 39, 17, 3500, 
0, 7, 24, 17, 46, 18, 3600, 
0, 8, 26, 18, 46, 18, 3700, 
0, 9, 27, 18, 45, 19, 3800, 
0, 10, 26, 16, 55, 19, 3900, 
0, 10, 25, 15, 56, 19, 4000, 
0, 10, 26, 16, 56, 18, 4100, 
0, 10, 27, 17, 66, 19, 4200, 
0, 10, 27, 17, 66, 17, 4300, 
0, 10, 29, 19, 66, 15, 4400, 
0, 11, 28, 17, 77, 15, 4500, 
0, 13, 30, 17, 77, 15, 4600, 
0, 13, 30, 17, 77, 13, 4700, 
0, 14, 30, 16, 91, 12, 4800, 
0, 14, 27, 13, 90, 13, 4900, 
0, 14, 27, 13, 91, 14, 5000, 
