Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 11, 11, 1, 7, 600, 
0, 0, 11, 11, 1, 8, 700, 
0, 0, 13, 13, 1, 10, 800, 
0, 0, 15, 15, 1, 9, 900, 
0, 0, 15, 15, 2, 10, 1000, 
0, 1, 16, 15, 2, 11, 1100, 
0, 1, 16, 15, 3, 12, 1200, 
0, 1, 18, 17, 3, 13, 1300, 
0, 2, 20, 18, 3, 15, 1400, 
0, 2, 21, 19, 6, 17, 1500, 
0, 2, 20, 18, 6, 18, 1600, 
0, 2, 20, 18, 6, 18, 1700, 
0, 2, 19, 17, 8, 19, 1800, 
0, 3, 19, 16, 8, 19, 1900, 
0, 4, 21, 17, 9, 21, 2000, 
0, 4, 21, 17, 13, 20, 2100, 
0, 6, 22, 16, 13, 18, 2200, 
0, 6, 24, 18, 13, 17, 2300, 
0, 6, 24, 18, 19, 17, 2400, 
0, 7, 25, 18, 20, 17, 2500, 
0, 8, 27, 19, 20, 17, 2600, 
0, 8, 26, 18, 28, 18, 2700, 
0, 9, 24, 15, 28, 17, 2800, 
0, 10, 26, 16, 28, 16, 2900, 
0, 11, 28, 17, 40, 16, 3000, 
0, 11, 29, 18, 40, 17, 3100, 
0, 11, 29, 18, 40, 15, 3200, 
0, 11, 30, 19, 51, 14, 3300, 
0, 12, 29, 17, 51, 13, 3400, 
0, 12, 29, 17, 52, 14, 3500, 
0, 13, 29, 16, 65, 14, 3600, 
0, 14, 30, 16, 65, 16, 3700, 
0, 14, 31, 17, 65, 16, 3800, 
0, 16, 31, 15, 81, 15, 3900, 
1, 17, 30, 13, 82, 15, 4000, 
1, 17, 31, 14, 82, 14, 4100, 
1, 17, 33, 16, 99, 14, 4200, 
0, 18, 34, 16, 99, 14, 4300, 
0, 18, 35, 17, 99, 13, 4400, 
0, 19, 35, 16, 119, 14, 4500, 
0, 20, 37, 17, 119, 16, 4600, 
0, 20, 35, 15, 119, 16, 4700, 
0, 21, 36, 15, 139, 13, 4800, 
0, 21, 36, 15, 139, 15, 4900, 
0, 21, 36, 15, 140, 16, 5000, 
