Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 12, 12, 1, 10, 700, 
0, 0, 14, 14, 1, 10, 800, 
0, 0, 15, 15, 1, 10, 900, 
0, 1, 15, 14, 2, 11, 1000, 
0, 1, 17, 16, 2, 12, 1100, 
0, 2, 17, 15, 4, 11, 1200, 
0, 2, 19, 17, 4, 12, 1300, 
0, 2, 21, 19, 4, 12, 1400, 
0, 3, 21, 18, 8, 12, 1500, 
0, 3, 22, 19, 8, 13, 1600, 
0, 3, 21, 18, 8, 15, 1700, 
0, 5, 21, 16, 13, 17, 1800, 
0, 5, 21, 16, 13, 18, 1900, 
0, 5, 22, 17, 14, 17, 2000, 
0, 6, 22, 16, 20, 16, 2100, 
0, 6, 20, 14, 20, 14, 2200, 
0, 7, 22, 15, 20, 14, 2300, 
0, 7, 23, 16, 27, 15, 2400, 
0, 7, 22, 15, 28, 16, 2500, 
0, 7, 24, 17, 28, 17, 2600, 
0, 7, 25, 18, 35, 16, 2700, 
0, 7, 21, 14, 35, 15, 2800, 
0, 8, 23, 15, 35, 14, 2900, 
0, 8, 25, 17, 44, 14, 3000, 
0, 9, 27, 18, 44, 12, 3100, 
0, 10, 27, 17, 44, 13, 3200, 
0, 10, 28, 18, 54, 12, 3300, 
0, 10, 28, 18, 54, 13, 3400, 
0, 10, 28, 18, 55, 13, 3500, 
0, 10, 28, 18, 65, 12, 3600, 
0, 10, 28, 18, 65, 13, 3700, 
0, 11, 29, 18, 65, 14, 3800, 
0, 13, 29, 16, 77, 14, 3900, 
0, 13, 28, 15, 78, 15, 4000, 
0, 13, 28, 15, 77, 14, 4100, 
0, 13, 29, 16, 90, 14, 4200, 
0, 14, 30, 16, 90, 12, 4300, 
0, 15, 31, 16, 89, 14, 4400, 
0, 15, 31, 16, 103, 14, 4500, 
0, 16, 32, 16, 103, 15, 4600, 
0, 16, 32, 16, 103, 15, 4700, 
0, 16, 33, 17, 119, 16, 4800, 
0, 16, 33, 17, 117, 16, 4900, 
0, 18, 32, 14, 118, 17, 5000, 
