Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 7, 600, 
0, 0, 12, 12, 1, 7, 700, 
0, 0, 13, 13, 1, 8, 800, 
0, 0, 14, 14, 1, 9, 900, 
0, 0, 15, 15, 2, 9, 1000, 
0, 0, 15, 15, 2, 8, 1100, 
0, 0, 14, 14, 2, 10, 1200, 
0, 0, 15, 15, 2, 10, 1300, 
0, 0, 16, 16, 2, 11, 1400, 
0, 0, 18, 18, 3, 10, 1500, 
0, 0, 18, 18, 3, 11, 1600, 
0, 0, 18, 18, 3, 11, 1700, 
0, 0, 17, 17, 3, 12, 1800, 
0, 0, 17, 17, 3, 13, 1900, 
0, 1, 19, 18, 4, 12, 2000, 
0, 2, 19, 17, 6, 12, 2100, 
0, 2, 19, 17, 6, 12, 2200, 
0, 3, 20, 17, 6, 14, 2300, 
0, 4, 21, 17, 10, 14, 2400, 
0, 5, 23, 18, 11, 14, 2500, 
0, 5, 25, 20, 11, 15, 2600, 
0, 5, 26, 21, 16, 16, 2700, 
0, 7, 24, 17, 16, 18, 2800, 
0, 7, 25, 18, 16, 17, 2900, 
0, 8, 26, 18, 25, 15, 3000, 
0, 10, 28, 18, 25, 14, 3100, 
0, 11, 28, 17, 25, 15, 3200, 
0, 11, 30, 19, 36, 15, 3300, 
0, 13, 31, 18, 36, 16, 3400, 
0, 13, 31, 18, 37, 16, 3500, 
0, 15, 31, 16, 52, 17, 3600, 
0, 15, 33, 18, 52, 18, 3700, 
0, 15, 34, 19, 52, 19, 3800, 
0, 15, 34, 19, 67, 19, 3900, 
0, 18, 32, 14, 68, 19, 4000, 
0, 19, 33, 14, 68, 19, 4100, 
0, 21, 35, 14, 89, 18, 4200, 
0, 21, 36, 15, 89, 20, 4300, 
0, 21, 38, 17, 89, 21, 4400, 
0, 21, 37, 16, 111, 21, 4500, 
0, 21, 39, 18, 111, 21, 4600, 
0, 22, 38, 16, 111, 21, 4700, 
0, 22, 39, 17, 133, 21, 4800, 
0, 22, 38, 16, 133, 20, 4900, 
0, 24, 37, 13, 133, 18, 5000, 
