Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 7, 600, 
0, 0, 12, 12, 1, 6, 700, 
0, 0, 14, 14, 1, 7, 800, 
0, 0, 15, 15, 1, 6, 900, 
0, 0, 15, 15, 2, 8, 1000, 
0, 0, 17, 17, 2, 9, 1100, 
0, 1, 17, 16, 3, 11, 1200, 
0, 2, 18, 16, 3, 12, 1300, 
0, 3, 18, 15, 3, 12, 1400, 
0, 3, 19, 16, 7, 13, 1500, 
0, 3, 20, 17, 7, 14, 1600, 
0, 3, 19, 16, 7, 14, 1700, 
0, 3, 19, 16, 10, 14, 1800, 
0, 3, 18, 15, 10, 13, 1900, 
0, 3, 19, 16, 11, 15, 2000, 
0, 4, 20, 16, 15, 15, 2100, 
0, 4, 21, 17, 15, 15, 2200, 
0, 5, 23, 18, 15, 16, 2300, 
0, 6, 21, 15, 21, 18, 2400, 
0, 6, 23, 17, 22, 19, 2500, 
0, 6, 25, 19, 22, 18, 2600, 
0, 6, 24, 18, 28, 20, 2700, 
0, 6, 22, 16, 28, 20, 2800, 
0, 8, 24, 16, 28, 20, 2900, 
0, 8, 25, 17, 37, 18, 3000, 
0, 9, 27, 18, 37, 19, 3100, 
0, 9, 26, 17, 37, 20, 3200, 
0, 9, 28, 19, 46, 20, 3300, 
0, 10, 28, 18, 46, 22, 3400, 
0, 10, 26, 16, 47, 22, 3500, 
0, 10, 26, 16, 57, 23, 3600, 
0, 10, 28, 18, 57, 20, 3700, 
0, 10, 29, 19, 56, 21, 3800, 
0, 10, 27, 17, 66, 22, 3900, 
0, 11, 26, 15, 67, 20, 4000, 
0, 11, 27, 16, 65, 19, 4100, 
0, 13, 28, 15, 77, 20, 4200, 
0, 13, 27, 14, 76, 20, 4300, 
0, 13, 29, 16, 76, 21, 4400, 
0, 13, 27, 14, 90, 16, 4500, 
0, 13, 29, 16, 90, 16, 4600, 
0, 13, 28, 15, 90, 16, 4700, 
0, 13, 28, 15, 103, 15, 4800, 
0, 13, 28, 15, 99, 15, 4900, 
0, 15, 28, 13, 99, 16, 5000, 
