Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 10, 600, 
0, 0, 12, 12, 1, 10, 700, 
0, 0, 14, 14, 1, 10, 800, 
0, 0, 16, 16, 1, 12, 900, 
0, 0, 17, 17, 2, 13, 1000, 
0, 1, 18, 17, 2, 13, 1100, 
0, 1, 17, 16, 3, 13, 1200, 
0, 1, 17, 16, 3, 14, 1300, 
0, 1, 19, 18, 3, 15, 1400, 
0, 3, 21, 18, 7, 17, 1500, 
0, 3, 21, 18, 7, 17, 1600, 
0, 4, 19, 15, 7, 18, 1700, 
0, 4, 19, 15, 11, 19, 1800, 
0, 4, 19, 15, 11, 19, 1900, 
0, 5, 19, 14, 12, 18, 2000, 
0, 6, 20, 14, 18, 17, 2100, 
0, 6, 20, 14, 18, 18, 2200, 
0, 7, 22, 15, 18, 18, 2300, 
0, 7, 23, 16, 25, 19, 2400, 
0, 7, 25, 18, 26, 20, 2500, 
0, 8, 27, 19, 26, 20, 2600, 
0, 9, 28, 19, 35, 18, 2700, 
0, 9, 25, 16, 35, 20, 2800, 
0, 10, 27, 17, 35, 20, 2900, 
0, 10, 29, 19, 46, 16, 3000, 
0, 11, 31, 20, 45, 16, 3100, 
0, 11, 29, 18, 45, 17, 3200, 
0, 11, 31, 20, 56, 18, 3300, 
0, 12, 30, 18, 55, 20, 3400, 
0, 13, 29, 16, 56, 20, 3500, 
0, 13, 29, 16, 69, 21, 3600, 
0, 13, 29, 16, 69, 20, 3700, 
0, 13, 30, 17, 69, 17, 3800, 
0, 13, 30, 17, 82, 18, 3900, 
0, 14, 28, 14, 82, 15, 4000, 
0, 14, 28, 14, 82, 16, 4100, 
0, 14, 29, 15, 95, 14, 4200, 
0, 15, 30, 15, 95, 16, 4300, 
0, 15, 32, 17, 93, 16, 4400, 
0, 15, 30, 15, 109, 15, 4500, 
0, 15, 32, 17, 108, 15, 4600, 
0, 16, 32, 16, 103, 15, 4700, 
0, 18, 32, 14, 121, 13, 4800, 
0, 18, 31, 13, 120, 13, 4900, 
0, 19, 31, 12, 121, 13, 5000, 
