Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 12, 12, 1, 10, 700, 
0, 0, 13, 13, 1, 10, 800, 
0, 1, 15, 14, 2, 9, 900, 
0, 1, 14, 13, 3, 10, 1000, 
0, 1, 16, 15, 3, 11, 1100, 
0, 1, 15, 14, 4, 12, 1200, 
0, 1, 16, 15, 4, 13, 1300, 
0, 2, 18, 16, 4, 14, 1400, 
0, 2, 19, 17, 7, 14, 1500, 
0, 2, 18, 16, 7, 15, 1600, 
0, 2, 17, 15, 7, 16, 1700, 
0, 2, 17, 15, 9, 16, 1800, 
0, 2, 17, 15, 9, 17, 1900, 
0, 2, 19, 17, 10, 16, 2000, 
0, 2, 19, 17, 12, 17, 2100, 
0, 2, 20, 18, 12, 17, 2200, 
0, 2, 21, 19, 12, 19, 2300, 
0, 2, 21, 19, 14, 17, 2400, 
0, 5, 22, 17, 15, 15, 2500, 
0, 5, 23, 18, 15, 16, 2600, 
0, 5, 23, 18, 20, 17, 2700, 
0, 6, 21, 15, 20, 18, 2800, 
0, 7, 22, 15, 20, 14, 2900, 
0, 7, 24, 17, 28, 15, 3000, 
0, 8, 25, 17, 28, 16, 3100, 
0, 8, 25, 17, 28, 17, 3200, 
0, 8, 27, 19, 36, 18, 3300, 
0, 8, 26, 18, 36, 20, 3400, 
0, 9, 25, 16, 37, 19, 3500, 
0, 9, 25, 16, 46, 19, 3600, 
0, 10, 26, 16, 46, 19, 3700, 
0, 10, 27, 17, 46, 20, 3800, 
0, 11, 27, 16, 57, 20, 3900, 
0, 11, 25, 14, 58, 18, 4000, 
0, 12, 26, 14, 58, 18, 4100, 
0, 12, 28, 16, 70, 17, 4200, 
0, 12, 29, 17, 70, 16, 4300, 
0, 14, 30, 16, 70, 18, 4400, 
0, 14, 30, 16, 85, 17, 4500, 
0, 14, 31, 17, 85, 18, 4600, 
0, 15, 31, 16, 85, 18, 4700, 
0, 15, 32, 17, 100, 17, 4800, 
0, 15, 32, 17, 100, 16, 4900, 
0, 16, 31, 15, 101, 15, 5000, 
