Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 13, 13, 1, 10, 700, 
0, 1, 13, 12, 1, 11, 800, 
0, 1, 14, 13, 2, 10, 900, 
0, 1, 15, 14, 3, 11, 1000, 
0, 1, 16, 15, 3, 12, 1100, 
0, 1, 16, 15, 4, 14, 1200, 
0, 1, 18, 17, 4, 14, 1300, 
0, 2, 17, 15, 4, 12, 1400, 
0, 2, 19, 17, 7, 13, 1500, 
0, 2, 20, 18, 7, 13, 1600, 
0, 2, 17, 15, 7, 13, 1700, 
0, 2, 17, 15, 9, 13, 1800, 
0, 2, 17, 15, 9, 14, 1900, 
0, 2, 18, 16, 10, 13, 2000, 
0, 2, 18, 16, 12, 13, 2100, 
0, 2, 17, 15, 12, 14, 2200, 
0, 2, 17, 15, 12, 14, 2300, 
0, 2, 17, 15, 14, 13, 2400, 
0, 3, 19, 16, 15, 13, 2500, 
0, 3, 21, 18, 15, 13, 2600, 
0, 4, 22, 18, 19, 14, 2700, 
0, 6, 20, 14, 19, 15, 2800, 
0, 6, 22, 16, 19, 12, 2900, 
0, 6, 23, 17, 26, 11, 3000, 
0, 7, 25, 18, 26, 12, 3100, 
0, 8, 24, 16, 26, 14, 3200, 
0, 8, 26, 18, 34, 15, 3300, 
0, 9, 27, 18, 34, 16, 3400, 
0, 9, 27, 18, 35, 17, 3500, 
0, 10, 27, 17, 45, 18, 3600, 
0, 10, 28, 18, 45, 18, 3700, 
0, 10, 28, 18, 45, 19, 3800, 
0, 11, 28, 17, 54, 18, 3900, 
0, 11, 26, 15, 55, 15, 4000, 
0, 12, 27, 15, 53, 17, 4100, 
0, 12, 27, 15, 65, 17, 4200, 
0, 13, 28, 15, 65, 16, 4300, 
0, 13, 29, 16, 65, 16, 4400, 
0, 13, 29, 16, 79, 14, 4500, 
0, 13, 29, 16, 79, 15, 4600, 
0, 14, 29, 15, 79, 14, 4700, 
0, 14, 29, 15, 93, 13, 4800, 
0, 14, 28, 14, 91, 13, 4900, 
0, 14, 27, 13, 92, 12, 5000, 
