Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 9, 500, 
0, 0, 11, 11, 1, 9, 600, 
0, 0, 12, 12, 1, 8, 700, 
0, 0, 14, 14, 1, 10, 800, 
0, 1, 14, 13, 2, 10, 900, 
0, 1, 14, 13, 3, 10, 1000, 
0, 2, 16, 14, 3, 11, 1100, 
0, 2, 16, 14, 5, 13, 1200, 
0, 2, 17, 15, 5, 14, 1300, 
0, 2, 18, 16, 5, 15, 1400, 
0, 2, 20, 18, 8, 16, 1500, 
0, 2, 19, 17, 8, 16, 1600, 
0, 2, 18, 16, 8, 17, 1700, 
0, 2, 17, 15, 10, 17, 1800, 
0, 2, 15, 13, 10, 17, 1900, 
0, 2, 17, 15, 11, 18, 2000, 
0, 2, 18, 16, 13, 16, 2100, 
0, 2, 19, 17, 13, 14, 2200, 
0, 2, 18, 16, 13, 14, 2300, 
0, 2, 19, 17, 15, 16, 2400, 
0, 2, 20, 18, 16, 17, 2500, 
0, 3, 22, 19, 16, 17, 2600, 
0, 3, 22, 19, 19, 18, 2700, 
0, 3, 20, 17, 19, 20, 2800, 
0, 3, 21, 18, 19, 19, 2900, 
0, 4, 22, 18, 24, 21, 3000, 
0, 5, 24, 19, 24, 22, 3100, 
0, 5, 24, 19, 24, 22, 3200, 
0, 7, 26, 19, 31, 21, 3300, 
0, 9, 27, 18, 31, 23, 3400, 
0, 9, 26, 17, 32, 24, 3500, 
0, 9, 24, 15, 41, 24, 3600, 
0, 10, 26, 16, 41, 23, 3700, 
0, 10, 27, 17, 41, 18, 3800, 
0, 10, 26, 16, 51, 19, 3900, 
0, 11, 25, 14, 52, 19, 4000, 
0, 11, 25, 14, 52, 15, 4100, 
0, 11, 27, 16, 63, 15, 4200, 
0, 11, 28, 17, 63, 13, 4300, 
0, 11, 29, 18, 63, 13, 4400, 
0, 13, 29, 16, 77, 13, 4500, 
0, 13, 31, 18, 77, 14, 4600, 
0, 15, 30, 15, 77, 16, 4700, 
0, 15, 30, 15, 92, 15, 4800, 
0, 15, 29, 14, 92, 14, 4900, 
0, 15, 28, 13, 93, 14, 5000, 
