Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 9, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 13, 13, 1, 11, 700, 
0, 0, 14, 14, 1, 12, 800, 
0, 0, 16, 16, 1, 13, 900, 
0, 0, 14, 14, 2, 12, 1000, 
0, 0, 16, 16, 2, 12, 1100, 
0, 0, 16, 16, 2, 13, 1200, 
0, 0, 16, 16, 2, 14, 1300, 
0, 0, 16, 16, 2, 16, 1400, 
0, 0, 17, 17, 3, 16, 1500, 
0, 1, 18, 17, 3, 16, 1600, 
0, 2, 17, 15, 3, 17, 1700, 
0, 2, 17, 15, 5, 17, 1800, 
0, 2, 17, 15, 5, 17, 1900, 
0, 2, 18, 16, 6, 19, 2000, 
0, 2, 19, 17, 8, 18, 2100, 
0, 2, 19, 17, 8, 18, 2200, 
0, 2, 20, 18, 8, 15, 2300, 
0, 3, 21, 18, 11, 14, 2400, 
0, 4, 22, 18, 12, 15, 2500, 
0, 5, 23, 18, 12, 16, 2600, 
0, 5, 24, 19, 17, 15, 2700, 
0, 6, 22, 16, 17, 16, 2800, 
0, 7, 22, 15, 17, 18, 2900, 
0, 7, 24, 17, 25, 19, 3000, 
0, 7, 25, 18, 25, 19, 3100, 
0, 7, 25, 18, 25, 17, 3200, 
0, 7, 27, 20, 32, 18, 3300, 
0, 8, 27, 19, 32, 16, 3400, 
0, 8, 27, 19, 33, 16, 3500, 
0, 9, 25, 16, 42, 17, 3600, 
0, 10, 26, 16, 42, 15, 3700, 
0, 10, 27, 17, 42, 14, 3800, 
0, 10, 27, 17, 52, 16, 3900, 
0, 10, 25, 15, 53, 16, 4000, 
0, 11, 25, 14, 53, 16, 4100, 
0, 11, 27, 16, 64, 16, 4200, 
0, 12, 27, 15, 63, 17, 4300, 
0, 12, 29, 17, 63, 16, 4400, 
0, 12, 28, 16, 76, 16, 4500, 
0, 12, 30, 18, 75, 17, 4600, 
0, 13, 30, 17, 75, 16, 4700, 
0, 14, 30, 16, 89, 16, 4800, 
0, 14, 29, 15, 89, 13, 4900, 
0, 14, 29, 15, 90, 13, 5000, 
