Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 8, 500, 
0, 0, 12, 12, 1, 10, 600, 
0, 0, 13, 13, 1, 12, 700, 
0, 0, 15, 15, 1, 12, 800, 
0, 0, 16, 16, 1, 11, 900, 
0, 0, 16, 16, 2, 11, 1000, 
0, 0, 18, 18, 2, 13, 1100, 
0, 1, 18, 17, 3, 13, 1200, 
0, 3, 19, 16, 3, 13, 1300, 
0, 3, 21, 18, 3, 13, 1400, 
0, 4, 22, 18, 8, 15, 1500, 
0, 5, 23, 18, 8, 14, 1600, 
0, 5, 22, 17, 8, 14, 1700, 
0, 6, 22, 16, 14, 16, 1800, 
0, 6, 22, 16, 14, 17, 1900, 
0, 6, 24, 18, 15, 18, 2000, 
0, 6, 25, 19, 21, 18, 2100, 
0, 6, 26, 20, 21, 16, 2200, 
0, 6, 27, 21, 21, 16, 2300, 
0, 6, 28, 22, 27, 17, 2400, 
1, 7, 26, 19, 28, 16, 2500, 
0, 7, 27, 20, 28, 16, 2600, 
0, 7, 28, 21, 35, 15, 2700, 
0, 8, 26, 18, 35, 15, 2800, 
0, 9, 27, 18, 35, 16, 2900, 
0, 12, 28, 16, 48, 17, 3000, 
0, 13, 30, 17, 48, 16, 3100, 
0, 13, 30, 17, 48, 13, 3200, 
0, 13, 32, 19, 61, 13, 3300, 
0, 15, 32, 17, 61, 13, 3400, 
0, 15, 32, 17, 62, 13, 3500, 
0, 16, 32, 16, 78, 12, 3600, 
0, 19, 34, 15, 78, 12, 3700, 
0, 19, 35, 16, 77, 13, 3800, 
0, 19, 35, 16, 95, 14, 3900, 
0, 19, 33, 14, 95, 16, 4000, 
0, 19, 33, 14, 95, 12, 4100, 
0, 19, 34, 15, 114, 13, 4200, 
0, 19, 35, 16, 114, 14, 4300, 
0, 20, 37, 17, 113, 13, 4400, 
0, 20, 36, 16, 133, 12, 4500, 
0, 20, 38, 18, 131, 12, 4600, 
0, 20, 37, 17, 131, 12, 4700, 
0, 22, 37, 15, 152, 10, 4800, 
0, 23, 37, 14, 149, 11, 4900, 
0, 23, 37, 14, 150, 11, 5000, 
