Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 8, 600, 
0, 0, 13, 13, 1, 9, 700, 
0, 1, 15, 14, 1, 10, 800, 
0, 1, 17, 16, 2, 10, 900, 
0, 1, 17, 16, 3, 10, 1000, 
0, 1, 19, 18, 3, 10, 1100, 
0, 2, 18, 16, 5, 11, 1200, 
0, 4, 18, 14, 5, 11, 1300, 
0, 5, 20, 15, 5, 13, 1400, 
0, 5, 22, 17, 11, 11, 1500, 
0, 6, 21, 15, 11, 11, 1600, 
0, 6, 21, 15, 11, 11, 1700, 
0, 6, 21, 15, 17, 11, 1800, 
0, 6, 20, 14, 17, 13, 1900, 
0, 6, 22, 16, 18, 12, 2000, 
0, 7, 23, 16, 25, 12, 2100, 
0, 8, 23, 15, 25, 12, 2200, 
0, 9, 25, 16, 25, 11, 2300, 
0, 9, 25, 16, 34, 11, 2400, 
0, 9, 27, 18, 35, 11, 2500, 
0, 9, 29, 20, 35, 13, 2600, 
0, 10, 29, 19, 45, 13, 2700, 
0, 10, 25, 15, 45, 12, 2800, 
0, 10, 25, 15, 45, 13, 2900, 
0, 10, 26, 16, 56, 14, 3000, 
0, 10, 28, 18, 56, 14, 3100, 
0, 10, 27, 17, 56, 14, 3200, 
0, 10, 29, 19, 66, 14, 3300, 
0, 11, 28, 17, 66, 16, 3400, 
0, 11, 27, 16, 67, 16, 3500, 
0, 11, 27, 16, 78, 13, 3600, 
0, 11, 28, 17, 78, 13, 3700, 
0, 11, 29, 18, 78, 13, 3800, 
0, 11, 27, 16, 89, 15, 3900, 
0, 11, 26, 15, 90, 15, 4000, 
0, 12, 27, 15, 90, 16, 4100, 
0, 12, 28, 16, 102, 17, 4200, 
0, 12, 27, 15, 102, 17, 4300, 
0, 12, 29, 17, 102, 17, 4400, 
0, 13, 29, 16, 116, 17, 4500, 
0, 13, 31, 18, 116, 14, 4600, 
0, 14, 31, 17, 116, 14, 4700, 
0, 15, 32, 17, 131, 15, 4800, 
0, 15, 31, 16, 131, 15, 4900, 
0, 16, 31, 15, 132, 17, 5000, 
