Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 12, 12, 1, 11, 700, 
0, 0, 12, 12, 1, 12, 800, 
0, 0, 14, 14, 1, 12, 900, 
0, 0, 14, 14, 2, 13, 1000, 
0, 0, 16, 16, 2, 13, 1100, 
0, 0, 16, 16, 2, 14, 1200, 
0, 2, 17, 15, 2, 13, 1300, 
0, 2, 19, 17, 2, 13, 1400, 
0, 2, 19, 17, 5, 13, 1500, 
0, 3, 20, 17, 5, 13, 1600, 
0, 3, 18, 15, 5, 13, 1700, 
0, 3, 18, 15, 8, 14, 1800, 
0, 3, 18, 15, 8, 16, 1900, 
0, 4, 19, 15, 9, 16, 2000, 
0, 4, 20, 16, 13, 14, 2100, 
0, 4, 21, 17, 13, 14, 2200, 
0, 4, 21, 17, 13, 13, 2300, 
0, 5, 21, 16, 18, 14, 2400, 
0, 5, 22, 17, 19, 13, 2500, 
0, 5, 24, 19, 19, 13, 2600, 
0, 5, 24, 19, 24, 13, 2700, 
0, 7, 21, 14, 24, 15, 2800, 
0, 7, 23, 16, 24, 15, 2900, 
0, 7, 24, 17, 32, 14, 3000, 
0, 7, 25, 18, 32, 14, 3100, 
0, 7, 23, 16, 32, 14, 3200, 
0, 7, 25, 18, 39, 15, 3300, 
1, 7, 25, 18, 39, 16, 3400, 
0, 8, 25, 17, 40, 15, 3500, 
0, 9, 24, 15, 49, 15, 3600, 
0, 9, 26, 17, 49, 16, 3700, 
0, 9, 27, 18, 49, 15, 3800, 
0, 10, 26, 16, 59, 14, 3900, 
0, 10, 24, 14, 60, 16, 4000, 
0, 10, 25, 15, 60, 15, 4100, 
0, 10, 26, 16, 70, 14, 4200, 
0, 10, 26, 16, 70, 15, 4300, 
0, 11, 28, 17, 70, 16, 4400, 
0, 12, 28, 16, 83, 17, 4500, 
0, 13, 30, 17, 83, 16, 4600, 
0, 13, 29, 16, 82, 15, 4700, 
0, 14, 30, 16, 96, 17, 4800, 
0, 14, 30, 16, 96, 18, 4900, 
0, 16, 30, 14, 97, 19, 5000, 
