Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 9, 500, 
0, 0, 12, 12, 1, 9, 600, 
0, 0, 13, 13, 1, 9, 700, 
0, 0, 12, 12, 1, 8, 800, 
0, 0, 14, 14, 1, 9, 900, 
0, 0, 15, 15, 2, 9, 1000, 
0, 0, 16, 16, 2, 9, 1100, 
0, 0, 14, 14, 2, 10, 1200, 
0, 0, 15, 15, 2, 9, 1300, 
0, 0, 16, 16, 2, 10, 1400, 
0, 0, 18, 18, 3, 10, 1500, 
0, 1, 19, 18, 3, 11, 1600, 
0, 1, 19, 18, 3, 11, 1700, 
0, 1, 19, 18, 4, 11, 1800, 
0, 3, 18, 15, 4, 13, 1900, 
0, 3, 18, 15, 5, 14, 2000, 
0, 3, 18, 15, 8, 11, 2100, 
0, 3, 17, 14, 8, 10, 2200, 
0, 3, 19, 16, 8, 10, 2300, 
0, 3, 20, 17, 11, 11, 2400, 
0, 3, 21, 18, 12, 11, 2500, 
0, 4, 22, 18, 12, 11, 2600, 
0, 5, 23, 18, 17, 11, 2700, 
0, 5, 20, 15, 17, 12, 2800, 
0, 5, 21, 16, 17, 13, 2900, 
0, 5, 22, 17, 23, 13, 3000, 
0, 5, 24, 19, 23, 14, 3100, 
0, 5, 24, 19, 23, 13, 3200, 
0, 7, 26, 19, 30, 12, 3300, 
0, 8, 27, 19, 30, 13, 3400, 
0, 8, 25, 17, 31, 12, 3500, 
0, 8, 24, 16, 39, 13, 3600, 
0, 9, 26, 17, 39, 14, 3700, 
0, 10, 27, 17, 39, 15, 3800, 
0, 10, 26, 16, 49, 16, 3900, 
0, 10, 25, 15, 50, 16, 4000, 
0, 10, 25, 15, 50, 15, 4100, 
0, 11, 26, 15, 61, 15, 4200, 
0, 11, 27, 16, 61, 15, 4300, 
0, 11, 28, 17, 61, 16, 4400, 
0, 13, 27, 14, 75, 16, 4500, 
0, 15, 29, 14, 74, 15, 4600, 
0, 15, 29, 14, 74, 16, 4700, 
0, 15, 29, 14, 89, 14, 4800, 
0, 15, 28, 13, 89, 14, 4900, 
0, 15, 28, 13, 90, 15, 5000, 
