Stuck, Activated Platelets, All Platelets, Innactive Platelets, Proteins, red blood cells, Frame,
0, 0, 2, 2, 0, 2, 100, 
0, 0, 4, 4, 0, 4, 200, 
0, 0, 6, 6, 0, 6, 300, 
0, 0, 8, 8, 0, 8, 400, 
0, 0, 10, 10, 1, 7, 500, 
0, 0, 12, 12, 1, 7, 600, 
0, 0, 13, 13, 1, 7, 700, 
0, 0, 13, 13, 1, 7, 800, 
0, 0, 14, 14, 1, 8, 900, 
0, 0, 15, 15, 2, 9, 1000, 
0, 0, 17, 17, 2, 9, 1100, 
0, 0, 17, 17, 2, 10, 1200, 
0, 0, 18, 18, 2, 12, 1300, 
0, 0, 18, 18, 2, 13, 1400, 
0, 1, 20, 19, 4, 14, 1500, 
0, 1, 21, 20, 4, 13, 1600, 
0, 3, 20, 17, 4, 15, 1700, 
0, 3, 20, 17, 7, 14, 1800, 
0, 4, 20, 16, 7, 13, 1900, 
0, 6, 21, 15, 8, 13, 2000, 
0, 7, 22, 15, 15, 14, 2100, 
0, 7, 22, 15, 15, 14, 2200, 
0, 7, 23, 16, 15, 16, 2300, 
0, 7, 24, 17, 22, 18, 2400, 
0, 8, 25, 17, 23, 17, 2500, 
0, 8, 26, 18, 23, 16, 2600, 
0, 8, 27, 19, 31, 16, 2700, 
0, 8, 24, 16, 31, 16, 2800, 
0, 8, 26, 18, 31, 17, 2900, 
0, 9, 28, 19, 41, 17, 3000, 
0, 9, 30, 21, 41, 17, 3100, 
0, 11, 30, 19, 41, 18, 3200, 
0, 11, 31, 20, 52, 19, 3300, 
0, 11, 31, 20, 52, 18, 3400, 
0, 12, 31, 19, 53, 18, 3500, 
0, 13, 31, 18, 66, 19, 3600, 
0, 14, 33, 19, 66, 18, 3700, 
0, 18, 34, 16, 66, 17, 3800, 
0, 18, 34, 16, 84, 17, 3900, 
0, 18, 33, 15, 85, 18, 4000, 
0, 18, 33, 15, 85, 16, 4100, 
0, 18, 35, 17, 103, 17, 4200, 
0, 18, 36, 18, 103, 16, 4300, 
0, 18, 38, 20, 103, 15, 4400, 
0, 20, 36, 16, 124, 15, 4500, 
0, 20, 37, 17, 124, 16, 4600, 
0, 21, 37, 16, 124, 15, 4700, 
0, 22, 37, 15, 146, 15, 4800, 
0, 22, 37, 15, 146, 17, 4900, 
0, 22, 37, 15, 147, 16, 5000, 
